ID_NUMBER,TIME_KEY,ARPU_1M,source_rows,distinct_values,negative_values
11314,2026-09-01,0.0,1,1,0
11315,2026-04-01,169.91,1,1,0
11315,2026-05-01,62.23,1,1,0
11315,2026-06-01,517.75,1,1,0
11315,2026-07-01,539.36,1,1,0
11315,2026-08-01,427.89,1,1,0
11315,2026-09-01,252.71,1,1,0
11316,2026-04-01,2756.98,1,1,0
11316,2026-05-01,2794.03,1,1,0
11316,2026-06-01,3875.61,1,1,0
11316,2026-07-01,5666.6,1,1,0
11316,2026-08-01,5877.67,1,1,0
11316,2026-09-01,5298.75,1,1,0
11317,2026-08-01,367.76,1,1,0
11317,2026-09-01,2463.74,1,1,0
11318,2026-04-01,8003.17,1,1,0
11318,2026-05-01,5408.27,1,1,0
11318,2026-06-01,9729.01,1,1,0
11318,2026-07-01,9109.23,1,1,0
11318,2026-08-01,9424.36,1,1,0
11318,2026-09-01,7688.67,1,1,0
11322,2026-04-01,336.42,1,1,0
11322,2026-05-01,0.0,1,1,0
11322,2026-06-01,0.0,1,1,0
11322,2026-07-01,0.0,1,1,0
11322,2026-08-01,0.0,1,1,0
11322,2026-09-01,0.0,1,1,0
11324,2026-04-01,10550.15,1,1,0
11324,2026-05-01,10615.68,1,1,0
11324,2026-06-01,7569.79,1,1,0
11324,2026-07-01,7877.07,1,1,0
11324,2026-08-01,5847.18,1,1,0
11324,2026-09-01,3112.12,1,1,0
11330,2026-04-01,5068.87,1,1,0
11330,2026-05-01,5270.71,1,1,0
11330,2026-06-01,5413.61,1,1,0
11330,2026-07-01,6958.55,1,1,0
11330,2026-08-01,6590.23,1,1,0
11330,2026-09-01,3448.41,1,1,0
11332,2026-04-01,2793.66,1,1,0
11332,2026-05-01,2831.68,1,1,0
11332,2026-06-01,3632.98,1,1,0
11332,2026-07-01,5446.71,1,1,0
11332,2026-08-01,3699.61,1,1,0
11332,2026-09-01,4668.4,1,1,0
11336,2026-04-01,2500.63,1,1,0
11336,2026-05-01,2533.45,1,1,0
11336,2026-06-01,3113.69,1,1,0
11336,2026-07-01,3346.02,1,1,0
11336,2026-08-01,3072.27,1,1,0
11336,2026-09-01,3162.55,1,1,0
11337,2026-04-01,5298.66,1,1,0
11337,2026-05-01,3140.0,1,1,0
11337,2026-06-01,1303.41,1,1,0
11337,2026-07-01,3382.69,1,1,0
11337,2026-08-01,845.01,1,1,0
11337,2026-09-01,2237.63,1,1,0
11338,2026-04-01,3934.7,1,1,0
11338,2026-05-01,4198.05,1,1,0
11338,2026-06-01,4205.59,1,1,0
11338,2026-07-01,5659.82,1,1,0
11338,2026-08-01,5058.89,1,1,0
11338,2026-09-01,6016.49,1,1,0
11339,2026-04-01,6821.93,1,1,0
11339,2026-05-01,639.18,1,1,0
11339,2026-06-01,759.63,1,1,0
11339,2026-07-01,1371.55,1,1,0
11339,2026-08-01,5106.83,1,1,0
11339,2026-09-01,1126.6,1,1,0
11340,2026-04-01,8917.6,1,1,0
11340,2026-05-01,5071.38,1,1,0
11340,2026-06-01,9223.34,1,1,0
11340,2026-07-01,546.96,1,1,0
11340,2026-08-01,12569.58,1,1,0
11340,2026-09-01,7311.62,1,1,0
11344,2026-04-01,2495.17,1,1,0
11344,2026-05-01,0.0,1,1,0
11344,2026-06-01,27.95,1,1,0
11344,2026-07-01,710.58,1,1,0
11344,2026-08-01,3713.99,1,1,0
11344,2026-09-01,621.56,1,1,0
11345,2026-04-01,0.0,1,1,0
11345,2026-05-01,2495.17,1,1,0
11345,2026-06-01,1640.08,1,1,0
11345,2026-07-01,70.02,1,1,0
11345,2026-08-01,0.0,1,1,0
11345,2026-09-01,3055.88,1,1,0
11346,2026-04-01,0.0,1,1,0
11346,2026-05-01,0.0,1,1,0
11346,2026-06-01,0.0,1,1,0
11346,2026-07-01,0.0,1,1,0
11346,2026-08-01,0.0,1,1,0
11346,2026-09-01,153.64,1,1,0
11350,2026-04-01,969.63,1,1,0
11350,2026-05-01,2782.83,1,1,0
11350,2026-06-01,2259.45,1,1,0
11350,2026-07-01,1420.44,1,1,0
11350,2026-08-01,1723.48,1,1,0
11350,2026-09-01,2190.94,1,1,0
11352,2026-04-01,0.0,1,1,0
11352,2026-06-01,264.23,1,1,0
11352,2026-07-01,252.33,1,1,0
11352,2026-08-01,1524.0,1,1,0
11352,2026-09-01,636.6,1,1,0
11353,2026-04-01,13429.12,1,1,0
11353,2026-05-01,6952.43,1,1,0
11353,2026-06-01,6700.54,1,1,0
11353,2026-07-01,5985.63,1,1,0
11353,2026-08-01,5340.79,1,1,0
11353,2026-09-01,6728.3,1,1,0
11359,2026-04-01,735.2,1,1,0
11359,2026-05-01,6498.48,1,1,0
11359,2026-06-01,11738.07,1,1,0
11359,2026-07-01,7640.47,1,1,0
11359,2026-08-01,3699.83,1,1,0
11359,2026-09-01,9956.78,1,1,0
11363,2026-04-01,0.0,1,1,0
11363,2026-05-01,1854.52,1,1,0
11363,2026-06-01,7522.78,1,1,0
11363,2026-07-01,6614.25,1,1,0
11363,2026-08-01,7122.81,1,1,0
11363,2026-09-01,16012.59,1,1,0
11364,2026-04-01,1679.33,1,1,0
11364,2026-05-01,28.04,1,1,0
11364,2026-06-01,3764.58,1,1,0
11364,2026-07-01,6731.59,1,1,0
11364,2026-08-01,2478.12,1,1,0
11364,2026-09-01,59.19,1,1,0
11366,2026-04-01,10383.6,1,1,0
11366,2026-05-01,5590.33,1,1,0
11366,2026-06-01,5446.77,1,1,0
11366,2026-07-01,5354.64,1,1,0
11366,2026-08-01,4191.33,1,1,0
11366,2026-09-01,4191.77,1,1,0
11367,2026-05-01,3871.09,1,1,0
11367,2026-06-01,0.09,1,1,0
11367,2026-07-01,0.0,1,1,0
11367,2026-08-01,0.0,1,1,0
11367,2026-09-01,0.0,1,1,0
11368,2026-04-01,0.0,1,1,0
11368,2026-05-01,1289.63,1,1,0
11368,2026-06-01,2130.71,1,1,0
11368,2026-07-01,4530.77,1,1,0
11368,2026-08-01,521.99,1,1,0
11368,2026-09-01,2255.56,1,1,0
11380,2026-04-01,1301.09,1,1,0
11380,2026-05-01,2329.16,1,1,0
11380,2026-06-01,1738.46,1,1,0
11380,2026-07-01,8069.67,1,1,0
11380,2026-08-01,3210.46,1,1,0
11380,2026-09-01,7061.39,1,1,0
11382,2026-04-01,5078.95,1,1,0
11382,2026-05-01,5102.5,1,1,0
11382,2026-06-01,5954.63,1,1,0
11382,2026-07-01,2801.29,1,1,0
11382,2026-08-01,2914.14,1,1,0
11382,2026-09-01,4667.33,1,1,0
11383,2026-04-01,7693.13,1,1,0
11383,2026-05-01,6644.46,1,1,0
11383,2026-06-01,19.63,1,1,0
11383,2026-07-01,10026.4,1,1,0
11383,2026-08-01,5151.61,1,1,0
11383,2026-09-01,4200.35,1,1,0
11385,2026-04-01,10764.36,1,1,0
11385,2026-05-01,5468.18,1,1,0
11385,2026-06-01,1065.37,1,1,0
11385,2026-07-01,11551.78,1,1,0
11385,2026-08-01,1065.37,1,1,0
11385,2026-09-01,6097.75,1,1,0
11389,2026-04-01,0.0,1,1,0
11389,2026-05-01,44.75,1,1,0
11389,2026-06-01,72.35,1,1,0
11389,2026-07-01,0.53,1,1,0
11389,2026-08-01,0.0,1,1,0
11389,2026-09-01,0.0,1,1,0
11390,2026-04-01,7253.31,1,1,0
11390,2026-05-01,7054.64,1,1,0
11390,2026-06-01,6818.29,1,1,0
11390,2026-07-01,7105.38,1,1,0
11390,2026-08-01,6909.29,1,1,0
11390,2026-09-01,6975.57,1,1,0
11393,2026-04-01,6392.13,1,1,0
11393,2026-05-01,47.76,1,1,0
11393,2026-06-01,6434.21,1,1,0
11393,2026-07-01,6798.6,1,1,0
11393,2026-08-01,10695.63,1,1,0
11393,2026-09-01,10163.02,1,1,0
11402,2026-04-01,5357.25,1,1,0
11402,2026-05-01,59.57,1,1,0
11402,2026-06-01,0.0,1,1,0
11402,2026-07-01,0.0,1,1,0
11402,2026-08-01,5302.68,1,1,0
11402,2026-09-01,5298.75,1,1,0
11404,2026-04-01,3733.99,1,1,0
11404,2026-05-01,2803.39,1,1,0
11404,2026-06-01,1387.77,2,2,0
11404,2026-07-01,2775.54,1,1,0
11404,2026-08-01,2952.17,1,1,0
11404,2026-09-01,3316.63,1,1,0
11408,2026-04-01,6396.4,1,1,0
11408,2026-05-01,7331.84,1,1,0
11408,2026-06-01,8462.96,1,1,0
11408,2026-07-01,7036.96,1,1,0
11408,2026-08-01,7059.66,1,1,0
11408,2026-09-01,7066.22,1,1,0
11414,2026-04-01,0.0,1,1,0
11414,2026-05-01,2635.31,1,1,0
11414,2026-06-01,1920.39,1,1,0
11414,2026-07-01,1990.57,1,1,0
11414,2026-08-01,2845.75,1,1,0
11414,2026-09-01,1105.0,1,1,0
11419,2026-04-01,1437.21,1,1,0
11419,2026-05-01,1391.11,1,1,0
11419,2026-06-01,1853.13,1,1,0
11419,2026-07-01,1279.27,1,1,0
11419,2026-08-01,504.63,1,1,0
11419,2026-09-01,2860.23,1,1,0
11421,2026-04-01,2853.85,1,1,0
11421,2026-05-01,2495.61,1,1,0
11421,2026-06-01,249.38,1,1,0
11421,2026-07-01,3055.88,1,1,0
11421,2026-08-01,3261.71,1,1,0
11421,2026-09-01,13582.26,1,1,0
11423,2026-04-01,252.33,1,1,0
11423,2026-05-01,5102.03,1,1,0
11423,2026-06-01,3784.83,1,1,0
11423,2026-07-01,3140.0,1,1,0
11423,2026-08-01,3772.3,1,1,0
11423,2026-09-01,9009.85,1,1,0
11424,2026-04-01,7513.58,1,1,0
11424,2026-05-01,7513.58,1,1,0
11424,2026-06-01,7607.34,1,1,0
11424,2026-07-01,5349.59,1,1,0
11424,2026-08-01,5317.34,1,1,0
11424,2026-09-01,5298.75,1,1,0
11425,2026-07-01,0.0,1,1,0
11428,2026-04-01,196.25,1,1,0
11428,2026-05-01,13.09,1,1,0
11428,2026-06-01,70.93,1,1,0
11428,2026-07-01,0.0,1,1,0
11428,2026-08-01,224.29,1,1,0
11428,2026-09-01,56.05,1,1,0
11429,2026-04-01,5326.76,1,1,0
11429,2026-05-01,5382.75,1,1,0
11429,2026-06-01,5298.88,1,1,0
11429,2026-07-01,27.48,1,1,0
11429,2026-08-01,0.0,1,1,0
11429,2026-09-01,2649.66,2,2,0
11434,2026-04-01,0.0,1,1,0
11434,2026-05-01,25.25,1,1,0
11434,2026-06-01,370.8,1,1,0
11434,2026-07-01,999.18,1,1,0
11434,2026-08-01,294.59,1,1,0
11434,2026-09-01,0.0,1,1,0
11435,2026-04-01,6.15,1,1,0
11435,2026-05-01,11.84,1,1,0
11435,2026-06-01,81.29,1,1,0
11435,2026-07-01,83.81,1,1,0
11435,2026-08-01,0.0,1,1,0
11435,2026-09-01,0.0,1,1,0
11439,2026-04-01,3922.21,1,1,0
11439,2026-05-01,4194.13,1,1,0
11439,2026-06-01,18481.07,1,1,0
11439,2026-07-01,799.0,1,1,0
11439,2026-08-01,15602.69,1,1,0
11439,2026-09-01,14628.63,1,1,0
11441,2026-05-01,2551.25,1,1,0
11441,2026-06-01,2509.21,1,1,0
11441,2026-07-01,5032.42,1,1,0
11441,2026-08-01,5046.42,1,1,0
11441,2026-09-01,7036.96,1,1,0
11442,2026-04-01,560.68,1,1,0
11442,2026-05-01,0.0,1,1,0
11442,2026-06-01,0.0,1,1,0
11442,2026-07-01,0.0,1,1,0
11442,2026-08-01,0.0,1,1,0
11442,2026-09-01,11438.58,1,1,0
11444,2026-04-01,1429.96,1,1,0
11444,2026-05-01,456.62,1,1,0
11444,2026-06-01,1373.75,1,1,0
11444,2026-07-01,2851.03,1,1,0
11444,2026-08-01,1206.23,1,1,0
11444,2026-09-01,1833.54,1,1,0
11446,2026-08-01,2509.21,1,1,0
11446,2026-09-01,995.25,1,1,0
11447,2026-04-01,3939.54,1,1,0
11447,2026-05-01,4036.82,1,1,0
11447,2026-06-01,4053.55,1,1,0
11447,2026-07-01,3995.52,1,1,0
11447,2026-08-01,6701.11,1,1,0
11447,2026-09-01,265.77,1,1,0
11449,2026-04-01,3070.64,1,1,0
11449,2026-05-01,5098.64,1,1,0
11449,2026-06-01,7068.3,1,1,0
11449,2026-07-01,3896.96,1,1,0
11449,2026-08-01,358.49,1,1,0
11449,2026-09-01,2428.38,1,1,0
11450,2026-04-01,8354.63,1,1,0
11450,2026-05-01,4202.92,1,1,0
11450,2026-06-01,2035.76,1,1,0
11450,2026-07-01,2256.22,1,1,0
11450,2026-08-01,4177.36,1,1,0
11450,2026-09-01,4196.96,1,1,0
11453,2026-04-01,2559.95,1,1,0
11453,2026-05-01,2726.87,1,1,0
11453,2026-06-01,3480.28,1,1,0
11453,2026-07-01,3055.88,1,1,0
11453,2026-08-01,3321.3,1,1,0
11453,2026-09-01,3241.08,1,1,0
11455,2026-04-01,4614.2,1,1,0
11455,2026-05-01,2773.69,1,1,0
11455,2026-06-01,5723.31,1,1,0
11455,2026-07-01,3690.69,1,1,0
11455,2026-08-01,3409.22,1,1,0
11455,2026-09-01,4157.27,1,1,0
11456,2026-04-01,1548.18,1,1,0
11456,2026-06-01,0.0,1,1,0
11456,2026-07-01,982.73,1,1,0
11456,2026-08-01,2128.51,1,1,0
11456,2026-09-01,1257.48,1,1,0
11457,2026-04-01,0.0,1,1,0
11457,2026-05-01,0.0,1,1,0
11457,2026-06-01,0.0,1,1,0
11457,2026-07-01,0.0,1,1,0
11457,2026-08-01,0.0,1,1,0
11457,2026-09-01,3055.88,1,1,0
11459,2026-04-01,0.0,1,1,0
11459,2026-05-01,0.0,1,1,0
11459,2026-06-01,930.44,1,1,0
11459,2026-07-01,3921.7,1,1,0
11459,2026-08-01,1218.73,1,1,0
11459,2026-09-01,994.69,1,1,0
11460,2026-04-01,10301.99,1,1,0
11460,2026-05-01,10668.72,1,1,0
11460,2026-06-01,10391.96,1,1,0
11460,2026-07-01,11503.2,1,1,0
11460,2026-08-01,26840.28,1,1,0
11460,2026-09-01,13605.49,1,1,0
11463,2026-04-01,2663.72,1,1,0
11463,2026-05-01,2705.17,1,1,0
11463,2026-06-01,3270.5,1,1,0
11463,2026-07-01,3909.52,1,1,0
11463,2026-08-01,2245.67,1,1,0
11463,2026-09-01,4276.84,1,1,0
11464,2026-04-01,0.0,1,1,0
11464,2026-05-01,0.0,1,1,0
11464,2026-06-01,0.0,1,1,0
11464,2026-07-01,280.62,2,2,0
11464,2026-08-01,0.0,1,1,0
11464,2026-09-01,0.0,1,1,0
11465,2026-04-01,4780.49,1,1,0
11465,2026-05-01,3975.71,1,1,0
11465,2026-06-01,1348.22,1,1,0
11465,2026-07-01,5270.62,1,1,0
11465,2026-08-01,5324.0,1,1,0
11465,2026-09-01,3336.12,1,1,0
11467,2026-04-01,8110.18,1,1,0
11467,2026-05-01,7392.85,1,1,0
11467,2026-06-01,7782.33,1,1,0
11467,2026-07-01,5757.69,1,1,0
11467,2026-08-01,8894.9,1,1,0
11467,2026-09-01,5102.31,1,1,0
11468,2026-07-01,2670.79,1,1,0
11468,2026-08-01,1430.43,1,1,0
11468,2026-09-01,0.0,1,1,0
11470,2026-09-01,0.0,1,1,0
11471,2026-04-01,28.17,1,1,0
11471,2026-05-01,2495.17,1,1,0
11471,2026-06-01,1998.52,1,1,0
11471,2026-07-01,3108.88,1,1,0
11471,2026-08-01,3392.17,1,1,0
11471,2026-09-01,34.7,1,1,0
11476,2026-04-01,2576.5,1,1,0
11476,2026-05-01,5352.0,1,1,0
11476,2026-06-01,4382.72,1,1,0
11476,2026-07-01,5347.86,1,1,0
11476,2026-08-01,4555.79,1,1,0
11476,2026-09-01,4429.63,1,1,0
11480,2026-04-01,6063.18,1,1,0
11480,2026-05-01,7881.34,1,1,0
11480,2026-06-01,2444.11,1,1,0
11480,2026-07-01,4140.0,1,1,0
11480,2026-08-01,4936.52,1,1,0
11480,2026-09-01,5758.38,1,1,0
11481,2026-04-01,56.33,1,1,0
11481,2026-05-01,0.0,1,1,0
11481,2026-06-01,6812.39,1,1,0
11481,2026-07-01,4191.33,1,1,0
11481,2026-08-01,4219.5,1,1,0
11481,2026-09-01,3644.28,1,1,0
11485,2026-04-01,608.38,1,1,0
11485,2026-05-01,3407.53,1,1,0
11485,2026-06-01,2791.24,1,1,0
11485,2026-07-01,920.18,1,1,0
11485,2026-08-01,4670.5,1,1,0
11485,2026-09-01,7817.12,1,1,0
11486,2026-04-01,8639.21,1,1,0
11486,2026-05-01,5902.01,1,1,0
11486,2026-06-01,8027.6,1,1,0
11486,2026-07-01,9597.54,1,1,0
11486,2026-08-01,8453.16,1,1,0
11486,2026-09-01,144.28,1,1,0
11487,2026-04-01,39.6,1,1,0
11487,2026-05-01,1696.29,1,1,0
11487,2026-06-01,398.37,1,1,0
11487,2026-07-01,373.63,1,1,0
11487,2026-08-01,79.76,1,1,0
11487,2026-09-01,129.12,1,1,0
11488,2026-04-01,0.0,1,1,0
11488,2026-05-01,0.0,1,1,0
11488,2026-06-01,158.32,1,1,0
11488,2026-07-01,20.03,1,1,0
11488,2026-08-01,0.0,1,1,0
11488,2026-09-01,0.0,1,1,0
11495,2026-06-01,0.0,1,1,0
11495,2026-08-01,2509.21,1,1,0
11495,2026-09-01,4785.71,1,1,0
11496,2026-04-01,4204.81,1,1,0
11496,2026-05-01,0.57,1,1,0
11496,2026-06-01,4177.36,1,1,0
11496,2026-07-01,5242.64,1,1,0
11496,2026-08-01,841.08,1,1,0
11496,2026-09-01,4265.0,1,1,0
11498,2026-04-01,0.0,1,1,0
11498,2026-05-01,0.0,1,1,0
11498,2026-06-01,0.0,1,1,0
11498,2026-07-01,0.0,1,1,0
11498,2026-08-01,0.0,1,1,0
11498,2026-09-01,34.04,1,1,0
11500,2026-04-01,559.36,1,1,0
11500,2026-05-01,5732.45,1,1,0
11500,2026-06-01,6706.98,1,1,0
11500,2026-07-01,5411.13,1,1,0
11500,2026-08-01,1692.87,1,1,0
11500,2026-09-01,5391.25,1,1,0
11504,2026-04-01,0.0,1,1,0
11504,2026-05-01,353.03,1,1,0
11504,2026-06-01,362.98,1,1,0
11504,2026-07-01,402.11,1,1,0
11504,2026-08-01,418.41,1,1,0
11504,2026-09-01,189.62,1,1,0
11508,2026-04-01,5479.05,1,1,0
11508,2026-05-01,3197.49,1,1,0
11508,2026-06-01,5116.82,1,1,0
11508,2026-07-01,3167.79,1,1,0
11508,2026-08-01,3645.04,1,1,0
11508,2026-09-01,4861.1,1,1,0
11509,2026-04-01,1004.64,1,1,0
11509,2026-05-01,29.33,1,1,0
11509,2026-06-01,99.04,1,1,0
11509,2026-07-01,25.25,1,1,0
11509,2026-08-01,91.31,1,1,0
11509,2026-09-01,83.3,1,1,0
11512,2026-04-01,5096.88,1,1,0
11512,2026-05-01,5293.13,1,1,0
11512,2026-06-01,5341.3,1,1,0
11512,2026-07-01,5102.0,1,1,0
11512,2026-08-01,28.04,1,1,0
11512,2026-09-01,0.0,1,1,0
11514,2026-04-01,25.25,1,1,0
11514,2026-05-01,4289.46,1,1,0
11514,2026-06-01,3518.59,1,1,0
11514,2026-07-01,909.03,1,1,0
11514,2026-08-01,56.08,1,1,0
11514,2026-09-01,0.0,1,1,0
11515,2026-04-01,7465.19,1,1,0
11515,2026-05-01,7560.05,1,1,0
11515,2026-06-01,5871.36,1,1,0
11515,2026-07-01,6139.3,1,1,0
11515,2026-08-01,4411.29,1,1,0
11515,2026-09-01,5659.19,1,1,0
11518,2026-04-01,2482.39,1,1,0
11518,2026-05-01,2803.36,1,1,0
11518,2026-06-01,729.2,1,1,0
11518,2026-07-01,2803.58,1,1,0
11518,2026-08-01,560.46,1,1,0
11518,2026-09-01,1401.92,1,1,0
11524,2026-04-01,3359.39,1,1,0
11524,2026-05-01,1689.98,1,1,0
11524,2026-06-01,2844.62,1,1,0
11524,2026-07-01,0.0,1,1,0
11524,2026-08-01,2229.56,1,1,0
11524,2026-09-01,0.0,1,1,0
11525,2026-04-01,8440.73,1,1,0
11525,2026-05-01,11999.29,1,1,0
11525,2026-06-01,13576.58,1,1,0
11525,2026-07-01,8540.08,1,1,0
11525,2026-08-01,8423.24,1,1,0
11525,2026-09-01,10035.38,1,1,0
11527,2026-04-01,0.0,1,1,0
11527,2026-05-01,0.0,1,1,0
11527,2026-06-01,0.0,1,1,0
11527,2026-07-01,63.65,1,1,0
11527,2026-08-01,1863.56,1,1,0
11527,2026-09-01,15489.02,1,1,0
11528,2026-04-01,3759.33,1,1,0
11528,2026-05-01,5324.0,1,1,0
11528,2026-06-01,6651.21,1,1,0
11528,2026-07-01,0.0,1,1,0
11528,2026-08-01,6197.32,1,1,0
11528,2026-09-01,8256.16,1,1,0
11529,2026-04-01,1251.6,1,1,0
11529,2026-05-01,1785.91,1,1,0
11529,2026-06-01,1738.68,1,1,0
11529,2026-07-01,1230.31,1,1,0
11529,2026-08-01,2026.46,1,1,0
11529,2026-09-01,1917.63,1,1,0
11530,2026-06-01,0.0,1,1,0
11530,2026-07-01,2652.17,1,1,0
11530,2026-08-01,0.0,1,1,0
11530,2026-09-01,0.0,1,1,0
11533,2026-04-01,5354.83,1,1,0
11533,2026-05-01,5316.43,1,1,0
11533,2026-06-01,5341.52,1,1,0
11533,2026-07-01,5565.08,1,1,0
11533,2026-08-01,6275.89,1,1,0
11533,2026-09-01,6497.23,1,1,0
11536,2026-04-01,1956.63,1,1,0
11536,2026-05-01,319.9,1,1,0
11536,2026-06-01,1920.49,1,1,0
11536,2026-07-01,1659.65,1,1,0
11536,2026-08-01,1662.38,1,1,0
11536,2026-09-01,77.24,1,1,0
11537,2026-04-01,2519.16,1,1,0
11537,2026-05-01,2850.9,1,1,0
11537,2026-06-01,3605.32,1,1,0
11537,2026-07-01,3182.04,1,1,0
11537,2026-08-01,1513.92,1,1,0
11537,2026-09-01,4801.25,1,1,0
11538,2026-04-01,5371.85,1,1,0
11538,2026-05-01,1101.04,1,1,0
11538,2026-06-01,5097.79,1,1,0
11538,2026-07-01,6194.4,1,1,0
11538,2026-08-01,9346.34,1,1,0
11538,2026-09-01,12053.71,1,1,0
11541,2026-04-01,1082.95,1,1,0
11541,2026-05-01,2358.27,1,1,0
11541,2026-06-01,11828.07,1,1,0
11541,2026-07-01,7036.96,1,1,0
11541,2026-08-01,6700.54,1,1,0
11541,2026-09-01,5593.13,1,1,0
11543,2026-04-01,5467.12,1,1,0
11543,2026-05-01,7965.33,1,1,0
11543,2026-06-01,1164.28,1,1,0
11543,2026-07-01,8190.22,1,1,0
11543,2026-08-01,5301.61,1,1,0
11543,2026-09-01,5593.13,1,1,0
11544,2026-04-01,497.28,1,1,0
11544,2026-05-01,2432.21,1,1,0
11544,2026-06-01,159.51,1,1,0
11544,2026-07-01,1242.25,1,1,0
11544,2026-08-01,1150.12,1,1,0
11544,2026-09-01,394.57,1,1,0
11546,2026-04-01,4093.21,1,1,0
11546,2026-05-01,5802.28,1,1,0
11546,2026-06-01,10780.75,1,1,0
11546,2026-07-01,6920.91,1,1,0
11546,2026-08-01,5607.54,1,1,0
11546,2026-09-01,10849.96,1,1,0
11547,2026-04-01,7453.83,1,1,0
11547,2026-05-01,13068.18,1,1,0
11547,2026-06-01,7536.85,1,1,0
11547,2026-07-01,9006.02,1,1,0
11547,2026-08-01,7276.2,1,1,0
11547,2026-09-01,7382.36,1,1,0
11548,2026-04-01,5060.36,1,1,0
11548,2026-05-01,2884.4,1,1,0
11548,2026-06-01,1750.39,1,1,0
11548,2026-07-01,53.0,1,1,0
11548,2026-08-01,915.97,1,1,0
11548,2026-09-01,4114.44,1,1,0
11553,2026-04-01,5764.88,1,1,0
11553,2026-05-01,3859.72,1,1,0
11553,2026-06-01,7277.99,1,1,0
11553,2026-07-01,3775.85,1,1,0
11553,2026-08-01,7036.96,1,1,0
11553,2026-09-01,6725.75,1,1,0
11557,2026-04-01,0.28,1,1,0
11557,2026-05-01,0.0,1,1,0
11557,2026-06-01,0.0,1,1,0
11557,2026-07-01,0.0,1,1,0
11557,2026-08-01,0.0,1,1,0
11557,2026-09-01,0.0,1,1,0
11558,2026-04-01,0.0,1,1,0
11558,2026-05-01,308.38,1,1,0
11558,2026-06-01,0.0,1,1,0
11558,2026-07-01,0.0,1,1,0
11558,2026-08-01,1361.38,1,1,0
11558,2026-09-01,745.09,1,1,0
11559,2026-04-01,9305.45,1,1,0
11559,2026-05-01,6717.12,1,1,0
11559,2026-06-01,6700.54,1,1,0
11559,2026-07-01,6812.39,1,1,0
11559,2026-08-01,6922.29,1,1,0
11559,2026-09-01,7569.63,1,1,0
11562,2026-04-01,5214.66,1,1,0
11562,2026-05-01,5438.83,1,1,0
11562,2026-06-01,5326.63,1,1,0
11562,2026-07-01,3350.25,1,1,0
11562,2026-08-01,5606.88,1,1,0
11562,2026-09-01,4346.11,1,1,0
11564,2026-04-01,33.94,1,1,0
11564,2026-05-01,541.78,1,1,0
11564,2026-06-01,20.03,1,1,0
11564,2026-07-01,23.14,1,1,0
11564,2026-08-01,0.0,1,1,0
11564,2026-09-01,223.66,1,1,0
11565,2026-04-01,1009.95,1,1,0
11565,2026-05-01,7678.59,1,1,0
11565,2026-06-01,7982.35,1,1,0
11565,2026-07-01,7541.53,1,1,0
11565,2026-08-01,7828.68,1,1,0
11565,2026-09-01,9033.25,1,1,0
11566,2026-04-01,5043.59,1,1,0
11566,2026-05-01,589.22,1,1,0
11566,2026-06-01,0.0,1,1,0
11566,2026-07-01,0.0,1,1,0
11566,2026-08-01,0.0,1,1,0
11566,2026-09-01,0.0,1,1,0
11567,2026-04-01,2581.39,1,1,0
11567,2026-05-01,2616.28,1,1,0
11567,2026-06-01,5566.34,1,1,0
11567,2026-07-01,5877.14,1,1,0
11567,2026-08-01,5886.93,1,1,0
11567,2026-09-01,5575.67,1,1,0
11572,2026-04-01,560.8,1,1,0
11572,2026-05-01,0.0,1,1,0
11572,2026-06-01,0.0,1,1,0
11572,2026-07-01,0.0,1,1,0
11572,2026-08-01,0.0,1,1,0
11572,2026-09-01,0.0,1,1,0
11573,2026-04-01,479.7,1,1,0
11573,2026-05-01,81.29,1,1,0
11573,2026-06-01,4177.33,1,1,0
11573,2026-07-01,74.23,1,1,0
11573,2026-08-01,2095.1,1,1,0
11573,2026-09-01,5137.95,1,1,0
11581,2026-04-01,27.51,1,1,0
11581,2026-05-01,4597.87,1,1,0
11581,2026-06-01,4626.41,1,1,0
11581,2026-07-01,28.04,1,1,0
11581,2026-08-01,2635.03,1,1,0
11581,2026-09-01,0.0,1,1,0
11584,2026-04-01,7458.35,1,1,0
11584,2026-05-01,11985.66,1,1,0
11584,2026-06-01,5325.72,1,1,0
11584,2026-07-01,6113.52,1,1,0
11584,2026-08-01,6017.53,1,1,0
11584,2026-09-01,5811.73,1,1,0
11586,2026-04-01,1738.9,1,1,0
11586,2026-05-01,1403.36,1,1,0
11586,2026-06-01,1196.47,1,1,0
11586,2026-07-01,554.08,1,1,0
11586,2026-08-01,2065.71,1,1,0
11586,2026-09-01,2866.16,1,1,0
11587,2026-04-01,2965.35,1,1,0
11587,2026-05-01,3683.97,1,1,0
11587,2026-06-01,3542.89,1,1,0
11587,2026-07-01,5309.39,1,1,0
11587,2026-08-01,1833.92,1,1,0
11587,2026-09-01,5559.21,1,1,0
11590,2026-04-01,6980.44,1,1,0
11590,2026-05-01,5636.33,1,1,0
11590,2026-06-01,5387.08,1,1,0
11590,2026-07-01,5593.69,1,1,0
11590,2026-08-01,5843.85,1,1,0
11590,2026-09-01,3799.62,1,1,0
11591,2026-04-01,2823.21,1,1,0
11591,2026-05-01,5555.85,1,1,0
11591,2026-06-01,5046.83,1,1,0
11591,2026-07-01,3162.7,1,1,0
11591,2026-08-01,3223.27,1,1,0
11591,2026-09-01,4044.16,1,1,0
11597,2026-04-01,2598.22,1,1,0
