scenario,tariff_plan_code_from,tariff_plan_code_to,arpu_segment,arpu_change_pct,conversion_rate
history_shift,tariff_5,tariff_16,LOW,-0.1595202384778282,0.5
history_shift,tariff_5,tariff_17,LOW,0.20105882096981628,0.5
history_shift,tariff_5,tariff_18,LOW,0.2121166406872552,0.5
history_shift,tariff_5,tariff_19,LOW,0.404627238313116,0.5
history_shift,tariff_5,tariff_2,LOW,0.26969023500230094,0.5
history_shift,tariff_5,tariff_20,LOW,-0.03558722412851019,0.5
history_shift,tariff_5,tariff_21,LOW,0.06936650645811031,0.5
history_shift,tariff_5,tariff_3,LOW,0.06610779704283368,0.5
history_shift,tariff_5,tariff_4,LOW,0.43643420233430114,0.5
history_shift,tariff_5,tariff_5,LOW,0.0,0.5
history_shift,tariff_5,tariff_6,LOW,0.1359691149198406,0.5
history_shift,tariff_5,tariff_7,LOW,-0.00904955038973635,0.5
history_shift,tariff_5,tariff_8,LOW,0.11811163982339404,0.5
history_shift,tariff_5,tariff_9,LOW,0.0022813621264816328,0.5
history_shift,tariff_5,tariff_1,MID,-0.20747159751611643,0.5
history_shift,tariff_5,tariff_10,MID,-0.08111372644834008,0.5
history_shift,tariff_5,tariff_11,MID,-0.28572003003815344,0.5
history_shift,tariff_5,tariff_12,MID,-0.34018289034072857,0.5
history_shift,tariff_5,tariff_13,MID,0.0676891910043652,0.5
history_shift,tariff_5,tariff_14,MID,0.19210135289651087,0.5
history_shift,tariff_5,tariff_15,MID,0.2596219351206118,0.5
history_shift,tariff_5,tariff_16,MID,0.2074121931447052,0.5
history_shift,tariff_5,tariff_17,MID,0.13289217629478167,0.5
history_shift,tariff_5,tariff_18,MID,0.016983269572815242,0.5
history_shift,tariff_5,tariff_19,MID,0.05665304217746735,0.5
history_shift,tariff_5,tariff_2,MID,0.03235624371397264,0.5
history_shift,tariff_5,tariff_20,MID,-0.038771629139801936,0.5
history_shift,tariff_5,tariff_21,MID,-0.03142015583554785,0.5
history_shift,tariff_5,tariff_3,MID,-0.21201076658498844,0.5
history_shift,tariff_5,tariff_4,MID,0.0031214824899504084,0.5
history_shift,tariff_5,tariff_5,MID,0.0,0.5
history_shift,tariff_5,tariff_6,MID,-0.0759125957178011,0.5
history_shift,tariff_5,tariff_7,MID,-0.17687709310005348,0.5
history_shift,tariff_5,tariff_8,MID,0.07024941108040378,0.5
history_shift,tariff_5,tariff_9,MID,-0.023868297360577745,0.5
history_shift,tariff_6,tariff_1,HIGH,-0.38338083813129875,0.5
history_shift,tariff_6,tariff_10,HIGH,-0.03980836522334446,0.5
history_shift,tariff_6,tariff_11,HIGH,0.24201899775314048,0.5
history_shift,tariff_6,tariff_12,HIGH,0.10263682652789091,0.5
history_shift,tariff_6,tariff_13,HIGH,-0.08495914923187317,0.5
history_shift,tariff_6,tariff_14,HIGH,-0.15671526411173595,0.5
history_shift,tariff_6,tariff_15,HIGH,-0.23129802935537583,0.5
history_shift,tariff_6,tariff_16,HIGH,-0.1322971140542249,0.5
history_shift,tariff_6,tariff_17,HIGH,0.25028518204465333,0.5
history_shift,tariff_6,tariff_18,HIGH,-0.26723869374043596,0.5
history_shift,tariff_6,tariff_19,HIGH,-0.12411204444594962,0.5
history_shift,tariff_6,tariff_2,HIGH,0.311160916984761,0.5
history_shift,tariff_6,tariff_20,HIGH,-0.1682411220080742,0.5
history_shift,tariff_6,tariff_21,HIGH,-0.3417559778439928,0.5
history_shift,tariff_6,tariff_3,HIGH,-0.27507530642516853,0.5
history_shift,tariff_6,tariff_4,HIGH,-0.2788760268827996,0.5
history_shift,tariff_6,tariff_5,HIGH,0.15691865162539212,0.5
history_shift,tariff_6,tariff_6,HIGH,0.0,0.5
history_shift,tariff_6,tariff_7,HIGH,0.2822908481991647,0.5
history_shift,tariff_6,tariff_8,HIGH,-0.17473108770773016,0.5
history_shift,tariff_6,tariff_9,HIGH,0.20717204811805798,0.5
history_shift,tariff_6,tariff_1,LOW,0.1786470113496481,0.5
history_shift,tariff_6,tariff_10,LOW,0.25918494656148866,0.5
history_shift,tariff_6,tariff_11,LOW,-0.15564413892114676,0.5
history_shift,tariff_6,tariff_12,LOW,-0.0854157605816677,0.5
history_shift,tariff_6,tariff_13,LOW,0.24100377937928508,0.5
history_shift,tariff_6,tariff_14,LOW,0.2131510424627423,0.5
history_shift,tariff_6,tariff_15,LOW,0.1648769434094317,0.5
history_shift,tariff_6,tariff_16,LOW,0.08589796644620282,0.5
history_shift,tariff_6,tariff_17,LOW,0.058998577178687846,0.5
history_shift,tariff_6,tariff_18,LOW,0.05482601393694911,0.5
history_shift,tariff_6,tariff_19,LOW,0.2117450210465589,0.5
history_shift,tariff_6,tariff_2,LOW,0.19321452766414812,0.5
history_shift,tariff_6,tariff_20,LOW,-0.07353172019184308,0.5
history_shift,tariff_6,tariff_21,LOW,-0.14479696461743702,0.5
history_shift,tariff_6,tariff_3,LOW,0.07900587300441973,0.5
history_shift,tariff_6,tariff_4,LOW,0.33920497717326037,0.5
history_shift,tariff_6,tariff_5,LOW,0.20540148344541828,0.5
history_shift,tariff_6,tariff_6,LOW,0.0,0.5
history_shift,tariff_6,tariff_7,LOW,0.16169291520854354,0.5
history_shift,tariff_6,tariff_8,LOW,0.026136716277303837,0.5
history_shift,tariff_6,tariff_9,LOW,-0.053955510260065995,0.5
history_shift,tariff_6,tariff_1,MID,0.08055173999686752,0.5
history_shift,tariff_6,tariff_10,MID,-0.14919670130053952,0.5
history_shift,tariff_6,tariff_11,MID,0.055008565477760056,0.5
history_shift,tariff_6,tariff_12,MID,0.4122374638364978,0.5
history_shift,tariff_6,tariff_13,MID,-0.28421894522425156,0.5
history_shift,tariff_6,tariff_14,MID,0.16035145551923738,0.5
history_shift,tariff_6,tariff_15,MID,0.0710783987413438,0.5
history_shift,tariff_6,tariff_16,MID,-0.1813739057146915,0.5
history_shift,tariff_6,tariff_17,MID,-0.42619882399020903,0.5
history_shift,tariff_6,tariff_18,MID,0.06440235616695811,0.5
history_shift,tariff_6,tariff_19,MID,-0.47155687731009965,0.5
history_shift,tariff_6,tariff_2,MID,0.1393554044325627,0.5
history_shift,tariff_6,tariff_20,MID,-0.02458901664879571,0.5
history_shift,tariff_6,tariff_21,MID,-0.0980018668874066,0.5
history_shift,tariff_6,tariff_3,MID,-0.0664938634824324,0.5
history_shift,tariff_6,tariff_4,MID,0.12090994832276473,0.5
history_shift,tariff_6,tariff_5,MID,0.14515778852049216,0.5
history_shift,tariff_6,tariff_6,MID,0.0,0.5
history_shift,tariff_6,tariff_7,MID,-0.23573721312311166,0.5
history_shift,tariff_6,tariff_8,MID,0.10365875650261047,0.5
history_shift,tariff_6,tariff_9,MID,-0.3089968906493606,0.5
history_shift,tariff_7,tariff_1,HIGH,-0.01620639653728427,0.5
history_shift,tariff_7,tariff_10,HIGH,-0.1840339763284202,0.5
history_shift,tariff_7,tariff_11,HIGH,0.040999081367728375,0.5
history_shift,tariff_7,tariff_12,HIGH,-0.16531461110433118,0.5
history_shift,tariff_7,tariff_13,HIGH,0.06182069118667866,0.5
history_shift,tariff_7,tariff_14,HIGH,-0.016763304418993097,0.5
history_shift,tariff_7,tariff_15,HIGH,-0.007746210314134722,0.5
history_shift,tariff_7,tariff_16,HIGH,0.36839843038064046,0.5
history_shift,tariff_7,tariff_17,HIGH,-0.11052548799174922,0.5
history_shift,tariff_7,tariff_18,HIGH,-0.08903081248538885,0.5
history_shift,tariff_7,tariff_19,HIGH,-0.1747173465857665,0.5
history_shift,tariff_7,tariff_2,HIGH,-0.016280691687561404,0.5
history_shift,tariff_7,tariff_20,HIGH,0.19393697874085486,0.5
history_shift,tariff_7,tariff_21,HIGH,0.24660303975677408,0.5
history_shift,tariff_7,tariff_3,HIGH,-0.08411979760826017,0.5
history_shift,tariff_7,tariff_4,HIGH,0.17665689753861735,0.5
history_shift,tariff_7,tariff_5,HIGH,-0.1425288243809167,0.5
history_shift,tariff_7,tariff_6,HIGH,-0.2700406896159959,0.5
history_shift,tariff_7,tariff_7,HIGH,0.0,0.5
history_shift,tariff_7,tariff_8,HIGH,-0.26974507663099717,0.5
history_shift,tariff_7,tariff_9,HIGH,0.09019306206013863,0.5
history_shift,tariff_7,tariff_1,LOW,0.07167032535880305,0.5
history_shift,tariff_7,tariff_10,LOW,0.33630013210033194,0.5
history_shift,tariff_7,tariff_11,LOW,-0.13657659740924719,0.5
history_shift,tariff_7,tariff_12,LOW,-0.032403818283830335,0.5
history_shift,tariff_7,tariff_13,LOW,0.3216274159705925,0.5
history_shift,tariff_7,tariff_14,LOW,-0.32717590455095735,0.5
history_shift,tariff_7,tariff_15,LOW,-0.11927946738989686,0.5
history_shift,tariff_7,tariff_16,LOW,0.2756706007516043,0.5
history_shift,tariff_7,tariff_17,LOW,0.07056979088819891,0.5
history_shift,tariff_7,tariff_18,LOW,-0.24425208854867228,0.5
history_shift,tariff_7,tariff_19,LOW,-0.04663503447768147,0.5
history_shift,tariff_7,tariff_2,LOW,0.3087247404275638,0.5
history_shift,tariff_7,tariff_20,LOW,-0.021050056088040024,0.5
history_shift,tariff_7,tariff_21,LOW,-0.19548271001171433,0.5
history_shift,tariff_7,tariff_3,LOW,-0.05339372606465145,0.5
history_shift,tariff_7,tariff_4,LOW,0.3081156594010095,0.5
history_shift,tariff_7,tariff_5,LOW,0.20394444225833736,0.5
history_shift,tariff_7,tariff_6,LOW,0.09457566052768114,0.5
history_shift,tariff_7,tariff_7,LOW,0.0,0.5
history_shift,tariff_7,tariff_8,LOW,0.24843064807884452,0.5
history_shift,tariff_7,tariff_9,LOW,0.6307474875742353,0.5
history_shift,tariff_7,tariff_1,MID,0.03407698042860887,0.5
history_shift,tariff_7,tariff_10,MID,-0.17849416406754826,0.5
history_shift,tariff_7,tariff_11,MID,-0.054059689143500435,0.5
history_shift,tariff_7,tariff_12,MID,-0.10398250335593488,0.5
history_shift,tariff_7,tariff_13,MID,-0.12606545793216475,0.5
history_shift,tariff_7,tariff_14,MID,0.1270417185456934,0.5
history_shift,tariff_7,tariff_15,MID,-0.45427457965867046,0.5
history_shift,tariff_7,tariff_16,MID,-0.1003671619827039,0.5
history_shift,tariff_7,tariff_17,MID,0.3069629380283735,0.5
history_shift,tariff_7,tariff_18,MID,0.2139870394164555,0.5
history_shift,tariff_7,tariff_19,MID,-0.0248550571007016,0.5
history_shift,tariff_7,tariff_2,MID,0.19960046724338348,0.5
history_shift,tariff_7,tariff_20,MID,-0.19010515434637912,0.5
history_shift,tariff_7,tariff_21,MID,0.09121231687429035,0.5
history_shift,tariff_7,tariff_3,MID,-0.012496467778612456,0.5
history_shift,tariff_7,tariff_4,MID,0.16680122202095285,0.5
history_shift,tariff_7,tariff_5,MID,0.028435573793358204,0.5
history_shift,tariff_7,tariff_6,MID,0.3350324166747558,0.5
history_shift,tariff_7,tariff_7,MID,0.0,0.5
history_shift,tariff_7,tariff_8,MID,-0.3091729632994494,0.5
history_shift,tariff_7,tariff_9,MID,0.11640751185480328,0.5
history_shift,tariff_8,tariff_1,HIGH,0.06608267795517213,0.5
history_shift,tariff_8,tariff_10,HIGH,0.1039786591197351,0.5
history_shift,tariff_8,tariff_11,HIGH,0.08765713877835628,0.5
history_shift,tariff_8,tariff_12,HIGH,-0.03122343626501958,0.5
history_shift,tariff_8,tariff_13,HIGH,-0.3009531028775185,0.5
history_shift,tariff_8,tariff_14,HIGH,0.02493036403071385,0.5
history_shift,tariff_8,tariff_15,HIGH,0.35117372236619926,0.5
history_shift,tariff_8,tariff_16,HIGH,0.02998896205942872,0.5
history_shift,tariff_8,tariff_17,HIGH,-0.32647711602013674,0.5
history_shift,tariff_8,tariff_18,HIGH,-0.05819331936795494,0.5
history_shift,tariff_8,tariff_19,HIGH,0.10484469387997616,0.5
history_shift,tariff_8,tariff_2,HIGH,-0.11160125758251299,0.5
history_shift,tariff_8,tariff_20,HIGH,0.21841482053172528,0.5
history_shift,tariff_8,tariff_21,HIGH,0.198612427219529,0.5
history_shift,tariff_8,tariff_3,HIGH,0.1257197400015922,0.5
history_shift,tariff_8,tariff_4,HIGH,0.02988547345403427,0.5
history_shift,tariff_8,tariff_5,HIGH,0.4254966405977878,0.5
history_shift,tariff_8,tariff_6,HIGH,0.21426707921308227,0.5
history_shift,tariff_8,tariff_7,HIGH,0.2775497614852498,0.5
history_shift,tariff_8,tariff_8,HIGH,0.0,0.5
history_shift,tariff_8,tariff_9,HIGH,0.28785717511647035,0.5
history_shift,tariff_8,tariff_1,LOW,0.3067079308054073,0.5
history_shift,tariff_8,tariff_10,LOW,0.3129185341943813,0.5
history_shift,tariff_8,tariff_11,LOW,0.31043300529872697,0.5
history_shift,tariff_8,tariff_12,LOW,0.09230561059636043,0.5
history_shift,tariff_8,tariff_13,LOW,0.47214460629336036,0.5
history_shift,tariff_8,tariff_14,LOW,-0.06762238048494108,0.5
history_shift,tariff_8,tariff_15,LOW,0.20409263388542268,0.5
history_shift,tariff_8,tariff_16,LOW,-0.14892099701966346,0.5
history_shift,tariff_8,tariff_17,LOW,0.08240265579642819,0.5
history_shift,tariff_8,tariff_18,LOW,-0.13978740411187762,0.5
history_shift,tariff_8,tariff_19,LOW,0.19558010389135017,0.5
history_shift,tariff_8,tariff_2,LOW,-0.17815826313597574,0.5
history_shift,tariff_8,tariff_20,LOW,-0.10448523588715877,0.5
history_shift,tariff_8,tariff_21,LOW,0.10699279526198552,0.5
history_shift,tariff_8,tariff_3,LOW,-0.09062645800037156,0.5
history_shift,tariff_8,tariff_4,LOW,0.3109557978830844,0.5
history_shift,tariff_8,tariff_5,LOW,0.013345055904576783,0.5
history_shift,tariff_8,tariff_6,LOW,0.10981148410547073,0.5
history_shift,tariff_8,tariff_7,LOW,0.052397159019146086,0.5
history_shift,tariff_8,tariff_8,LOW,0.0,0.5
history_shift,tariff_8,tariff_9,LOW,0.6832435907703719,0.5
history_shift,tariff_8,tariff_1,MID,0.3694627382834538,0.5
history_shift,tariff_8,tariff_10,MID,0.22792443145974617,0.5
history_shift,tariff_8,tariff_11,MID,-0.07123129700273645,0.5
history_shift,tariff_8,tariff_12,MID,0.06998435395813511,0.5
history_shift,tariff_8,tariff_13,MID,0.3792456051538618,0.5
history_shift,tariff_8,tariff_14,MID,0.27711609320925135,0.5
history_shift,tariff_8,tariff_15,MID,0.23385829216370502,0.5
history_shift,tariff_8,tariff_16,MID,0.012355633604457125,0.5
history_shift,tariff_8,tariff_17,MID,-0.14187245455235833,0.5
history_shift,tariff_8,tariff_18,MID,-0.0047036262510407045,0.5
history_shift,tariff_8,tariff_19,MID,0.4132237529662638,0.5
history_shift,tariff_8,tariff_2,MID,0.3692913828396758,0.5
history_shift,tariff_8,tariff_20,MID,0.19235174895975166,0.5
history_shift,tariff_8,tariff_21,MID,0.13847802315195948,0.5
history_shift,tariff_8,tariff_3,MID,-0.08128643962545029,0.5
history_shift,tariff_8,tariff_4,MID,-0.014733305871025934,0.5
history_shift,tariff_8,tariff_5,MID,0.07824713666927757,0.5
history_shift,tariff_8,tariff_6,MID,-0.21244447813814946,0.5
history_shift,tariff_8,tariff_7,MID,0.3459528069998058,0.5
history_shift,tariff_8,tariff_8,MID,0.0,0.5
history_shift,tariff_8,tariff_9,MID,0.41533976268103057,0.5
history_shift,tariff_9,tariff_1,HIGH,-0.17723054686779682,0.5
history_shift,tariff_9,tariff_10,HIGH,-0.0976831849326784,0.5
history_shift,tariff_9,tariff_11,HIGH,-0.09729202489317668,0.5
history_shift,tariff_9,tariff_12,HIGH,0.035118758117935696,0.5
history_shift,tariff_9,tariff_13,HIGH,-0.17746481618228482,0.5
history_shift,tariff_9,tariff_14,HIGH,-0.11672960490185713,0.5
history_shift,tariff_9,tariff_15,HIGH,-0.12457932731935803,0.5
history_shift,tariff_9,tariff_16,HIGH,0.06954244043600347,0.5
history_shift,tariff_9,tariff_17,HIGH,-0.009786111935945252,0.5
history_shift,tariff_9,tariff_18,HIGH,-0.43438622664134185,0.5
history_shift,tariff_9,tariff_19,HIGH,0.10443402180613066,0.5
history_shift,tariff_9,tariff_2,HIGH,-0.08982642177307255,0.5
history_shift,tariff_9,tariff_20,HIGH,0.15488321972556515,0.5
history_shift,tariff_9,tariff_21,HIGH,-0.008440544868937305,0.5
history_shift,tariff_9,tariff_3,HIGH,0.02486332040226408,0.5
history_shift,tariff_9,tariff_4,HIGH,-0.06395958886594363,0.5
history_shift,tariff_9,tariff_5,HIGH,0.34754508533016504,0.5
history_shift,tariff_9,tariff_6,HIGH,-0.17457148855262772,0.5
history_shift,tariff_9,tariff_7,HIGH,0.3174271037845865,0.5
history_shift,tariff_9,tariff_8,HIGH,-0.2577122694815877,0.5
history_shift,tariff_9,tariff_9,HIGH,0.0,0.5
history_shift,tariff_9,tariff_1,LOW,0.25927512402320174,0.5
history_shift,tariff_9,tariff_10,LOW,0.05083876950447025,0.5
history_shift,tariff_9,tariff_11,LOW,0.15619921076471482,0.5
history_shift,tariff_9,tariff_12,LOW,0.1854095301666339,0.5
history_shift,tariff_9,tariff_13,LOW,0.4688460547374257,0.5
history_shift,tariff_9,tariff_14,LOW,0.05046476411397126,0.5
history_shift,tariff_9,tariff_15,LOW,-0.2851673151941678,0.5
history_shift,tariff_9,tariff_16,LOW,0.32525129671852193,0.5
history_shift,tariff_9,tariff_17,LOW,-0.1174420798704533,0.5
history_shift,tariff_9,tariff_18,LOW,-0.32104196380462724,0.5
history_shift,tariff_9,tariff_19,LOW,0.34113913259639506,0.5
history_shift,tariff_9,tariff_2,LOW,-0.03888422497936175,0.5
history_shift,tariff_9,tariff_20,LOW,-0.05232919199567852,0.5
history_shift,tariff_9,tariff_21,LOW,0.07020049862696306,0.5
history_shift,tariff_9,tariff_3,LOW,0.17624874346205696,0.5
history_shift,tariff_9,tariff_4,LOW,0.2682791421787575,0.5
history_shift,tariff_9,tariff_5,LOW,-0.01057733626164866,0.5
history_shift,tariff_9,tariff_6,LOW,-0.011209319812790934,0.5
history_shift,tariff_9,tariff_7,LOW,0.11947966038420679,0.5
history_shift,tariff_9,tariff_8,LOW,0.29808790821785636,0.5
history_shift,tariff_9,tariff_9,LOW,0.0,0.5
history_shift,tariff_9,tariff_1,MID,-0.17735619706055392,0.5
history_shift,tariff_9,tariff_10,MID,0.06494283367365757,0.5
history_shift,tariff_9,tariff_11,MID,-0.15337466855469237,0.5
history_shift,tariff_9,tariff_12,MID,-0.07723612467255395,0.5
history_shift,tariff_9,tariff_13,MID,0.02765718789157145,0.5
history_shift,tariff_9,tariff_14,MID,0.10085320901812277,0.5
history_shift,tariff_9,tariff_15,MID,-0.017325476540074186,0.5
history_shift,tariff_9,tariff_16,MID,-0.19190026219808115,0.5
history_shift,tariff_9,tariff_17,MID,0.18892595006966661,0.5
history_shift,tariff_9,tariff_18,MID,0.14009580033887475,0.5
history_shift,tariff_9,tariff_19,MID,0.12235389153819039,0.5
history_shift,tariff_9,tariff_2,MID,-0.040220304878728894,0.5
history_shift,tariff_9,tariff_20,MID,-0.23510772768337238,0.5
history_shift,tariff_9,tariff_21,MID,0.009343823576163847,0.5
history_shift,tariff_9,tariff_3,MID,0.18874741036742168,0.5
history_shift,tariff_9,tariff_4,MID,0.24266181933390907,0.5
history_shift,tariff_9,tariff_5,MID,-0.04491782106196596,0.5
history_shift,tariff_9,tariff_6,MID,0.08663843244435784,0.5
history_shift,tariff_9,tariff_7,MID,0.024564809799058306,0.5
history_shift,tariff_9,tariff_8,MID,-0.011237119110076091,0.5
history_shift,tariff_9,tariff_9,MID,0.0,0.5
weak_history,tariff_1,tariff_1,HIGH,0.0,0.5
weak_history,tariff_1,tariff_10,HIGH,0.1270806942197002,0.5
weak_history,tariff_1,tariff_11,HIGH,-0.11000666046989448,0.5
weak_history,tariff_1,tariff_12,HIGH,0.1296992802097327,0.5
weak_history,tariff_1,tariff_13,HIGH,-0.21404048684904486,0.5
weak_history,tariff_1,tariff_14,HIGH,0.035692580700057756,0.5
weak_history,tariff_1,tariff_15,HIGH,0.019241126528258906,0.5
weak_history,tariff_1,tariff_16,HIGH,-0.23704636240021074,0.5
weak_history,tariff_1,tariff_17,HIGH,0.1602425257267276,0.5
weak_history,tariff_1,tariff_18,HIGH,-0.3678429556741427,0.5
weak_history,tariff_1,tariff_19,HIGH,-0.39924277716823175,0.5
weak_history,tariff_1,tariff_2,HIGH,-0.10260949298519398,0.5
weak_history,tariff_1,tariff_20,HIGH,-0.10144844314517307,0.5
weak_history,tariff_1,tariff_21,HIGH,0.38179509172548365,0.5
weak_history,tariff_1,tariff_3,HIGH,-0.1137061699128466,0.5
weak_history,tariff_1,tariff_4,HIGH,0.44649449875568,0.5
weak_history,tariff_1,tariff_5,HIGH,0.00020794197312223178,0.5
weak_history,tariff_1,tariff_6,HIGH,-0.08260707543888297,0.5
weak_history,tariff_1,tariff_7,HIGH,0.1876511685862708,0.5
weak_history,tariff_1,tariff_8,HIGH,-0.0033670221253975473,0.5
weak_history,tariff_1,tariff_9,HIGH,0.1145896372027659,0.5
weak_history,tariff_1,tariff_1,LOW,0.0,0.5
weak_history,tariff_1,tariff_10,LOW,0.11063839886935177,0.5
weak_history,tariff_1,tariff_11,LOW,0.10130492409708529,0.5
weak_history,tariff_1,tariff_12,LOW,-0.28189958525861003,0.5
weak_history,tariff_1,tariff_13,LOW,0.004663150255885214,0.5
weak_history,tariff_1,tariff_14,LOW,-0.5060147903830428,0.5
weak_history,tariff_1,tariff_15,LOW,0.06568954825049642,0.5
weak_history,tariff_1,tariff_16,LOW,-0.24710831137322872,0.5
weak_history,tariff_1,tariff_17,LOW,-0.00044625749909301543,0.5
weak_history,tariff_1,tariff_18,LOW,-0.03668184762793973,0.5
weak_history,tariff_1,tariff_19,LOW,0.506627158844,0.5
weak_history,tariff_1,tariff_2,LOW,-0.35397666618068613,0.5
weak_history,tariff_1,tariff_20,LOW,-0.4886200330263376,0.5
weak_history,tariff_1,tariff_21,LOW,0.09514395616952977,0.5
weak_history,tariff_1,tariff_3,LOW,-0.029135784325319943,0.5
weak_history,tariff_1,tariff_4,LOW,1.1018000237442098,0.5
weak_history,tariff_1,tariff_5,LOW,0.04232702086704745,0.5
weak_history,tariff_1,tariff_6,LOW,-0.13808937509024283,0.5
weak_history,tariff_1,tariff_7,LOW,-0.8174511744480529,0.5
weak_history,tariff_1,tariff_8,LOW,0.20242313574792797,0.5
weak_history,tariff_1,tariff_9,LOW,-0.23381954392577026,0.5
weak_history,tariff_1,tariff_1,MID,0.0,0.5
weak_history,tariff_1,tariff_10,MID,0.13824226123217667,0.5
weak_history,tariff_1,tariff_11,MID,0.21359607025548868,0.5
weak_history,tariff_1,tariff_12,MID,0.5647742747374218,0.5
weak_history,tariff_1,tariff_13,MID,0.5750395554997807,0.5
weak_history,tariff_1,tariff_14,MID,0.4547231690597183,0.5
weak_history,tariff_1,tariff_15,MID,0.07107874587048851,0.5
weak_history,tariff_1,tariff_16,MID,-0.023438031631389446,0.5
weak_history,tariff_1,tariff_17,MID,0.4549431568477582,0.5
weak_history,tariff_1,tariff_18,MID,0.3015428247604398,0.5
weak_history,tariff_1,tariff_19,MID,-0.06963064347819031,0.5
weak_history,tariff_1,tariff_2,MID,-0.01416679184535969,0.5
weak_history,tariff_1,tariff_20,MID,-0.271271467471222,0.5
weak_history,tariff_1,tariff_21,MID,-0.16820842238328892,0.5
weak_history,tariff_1,tariff_3,MID,0.09410720187375952,0.5
weak_history,tariff_1,tariff_4,MID,-0.35510934838867064,0.5
weak_history,tariff_1,tariff_5,MID,-0.223272783182043,0.5
weak_history,tariff_1,tariff_6,MID,-0.12294755678809541,0.5
weak_history,tariff_1,tariff_7,MID,-0.17041689863233567,0.5
weak_history,tariff_1,tariff_8,MID,-0.19545655948423785,0.5
weak_history,tariff_1,tariff_9,MID,0.16943516685121696,0.5
weak_history,tariff_10,tariff_1,HIGH,-0.33920014482522676,0.5
weak_history,tariff_10,tariff_10,HIGH,0.0,0.5
weak_history,tariff_10,tariff_11,HIGH,0.07415337567262906,0.5
weak_history,tariff_10,tariff_12,HIGH,0.6166919773854449,0.5
weak_history,tariff_10,tariff_13,HIGH,0.47035237245318917,0.5
weak_history,tariff_10,tariff_14,HIGH,0.12410349373724465,0.5
weak_history,tariff_10,tariff_15,HIGH,-0.47031461516401674,0.5
weak_history,tariff_10,tariff_16,HIGH,-0.12897107025995813,0.5
weak_history,tariff_10,tariff_17,HIGH,-0.032748913596297724,0.5
weak_history,tariff_10,tariff_18,HIGH,-0.13882984660103836,0.5
weak_history,tariff_10,tariff_19,HIGH,0.3466794407951681,0.5
weak_history,tariff_10,tariff_2,HIGH,-0.13994589005907312,0.5
weak_history,tariff_10,tariff_20,HIGH,0.5999495452653322,0.5
weak_history,tariff_10,tariff_21,HIGH,-0.553466016940787,0.5
weak_history,tariff_10,tariff_3,HIGH,0.014571787008242038,0.5
weak_history,tariff_10,tariff_4,HIGH,-0.22821971264418886,0.5
weak_history,tariff_10,tariff_5,HIGH,0.3092684105207547,0.5
weak_history,tariff_10,tariff_6,HIGH,0.24476097120957188,0.5
weak_history,tariff_10,tariff_7,HIGH,-0.14593746347349826,0.5
weak_history,tariff_10,tariff_8,HIGH,-0.018565575854939544,0.5
weak_history,tariff_10,tariff_9,HIGH,0.012568225555595,0.5
weak_history,tariff_10,tariff_1,LOW,-0.032424248475443694,0.5
weak_history,tariff_10,tariff_10,LOW,0.0,0.5
weak_history,tariff_10,tariff_11,LOW,0.12164587014511112,0.5
weak_history,tariff_10,tariff_12,LOW,0.5254831808437592,0.5
weak_history,tariff_10,tariff_13,LOW,-0.19235929359231865,0.5
weak_history,tariff_10,tariff_14,LOW,-0.4601518232296803,0.5
weak_history,tariff_10,tariff_15,LOW,0.347610464071208,0.5
weak_history,tariff_10,tariff_16,LOW,-0.12210286725993116,0.5
weak_history,tariff_10,tariff_17,LOW,-0.05438823855191666,0.5
weak_history,tariff_10,tariff_18,LOW,-0.29678049457150546,0.5
weak_history,tariff_10,tariff_19,LOW,0.3819988519805909,0.5
weak_history,tariff_10,tariff_2,LOW,0.28940276321265224,0.5
weak_history,tariff_10,tariff_20,LOW,0.023701942791418205,0.5
weak_history,tariff_10,tariff_21,LOW,-0.0024622233608490593,0.5
weak_history,tariff_10,tariff_3,LOW,-0.9,0.5
weak_history,tariff_10,tariff_4,LOW,0.3205324727255803,0.5
weak_history,tariff_10,tariff_5,LOW,0.026894451202567168,0.5
weak_history,tariff_10,tariff_6,LOW,-0.004241479472798661,0.5
weak_history,tariff_10,tariff_7,LOW,0.24915615502118352,0.5
weak_history,tariff_10,tariff_8,LOW,0.2670867159621653,0.5
weak_history,tariff_10,tariff_9,LOW,0.11891105562612331,0.5
weak_history,tariff_10,tariff_1,MID,0.1362967624039995,0.5
weak_history,tariff_10,tariff_10,MID,0.0,0.5
weak_history,tariff_10,tariff_11,MID,0.5221212082525374,0.5
weak_history,tariff_10,tariff_12,MID,0.41525175759763416,0.5
weak_history,tariff_10,tariff_13,MID,0.7283488407440736,0.5
weak_history,tariff_10,tariff_14,MID,0.236547069794459,0.5
weak_history,tariff_10,tariff_15,MID,-0.04993197032070611,0.5
weak_history,tariff_10,tariff_16,MID,0.11367855231850654,0.5
weak_history,tariff_10,tariff_17,MID,0.13838633782496695,0.5
weak_history,tariff_10,tariff_18,MID,-0.025391909050790383,0.5
weak_history,tariff_10,tariff_19,MID,0.12817514707724237,0.5
weak_history,tariff_10,tariff_2,MID,-0.09998671059979089,0.5
weak_history,tariff_10,tariff_20,MID,0.2806299012826238,0.5
weak_history,tariff_10,tariff_21,MID,0.06843015759829948,0.5
weak_history,tariff_10,tariff_3,MID,-0.10853933911014321,0.5
weak_history,tariff_10,tariff_4,MID,-0.34249071419405924,0.5
