family,world,split,tariff_plan_code_from,tariff_plan_code_to,arpu_segment,arpu_change_pct,conversion_rate
strong_history,5,validation,tariff_16,tariff_1,MID,-0.13868883959927225,0.5
strong_history,5,validation,tariff_16,tariff_10,MID,0.04912898117235876,0.5
strong_history,5,validation,tariff_16,tariff_11,MID,0.05116409935064471,0.5
strong_history,5,validation,tariff_16,tariff_12,MID,0.012414571733807271,0.5
strong_history,5,validation,tariff_16,tariff_13,MID,0.12296639100304592,0.5
strong_history,5,validation,tariff_16,tariff_14,MID,0.07850859285342211,0.5
strong_history,5,validation,tariff_16,tariff_15,MID,-0.00908520261573751,0.5
strong_history,5,validation,tariff_16,tariff_16,MID,0.0,0.5
strong_history,5,validation,tariff_16,tariff_17,MID,0.07055884381721372,0.5
strong_history,5,validation,tariff_16,tariff_18,MID,0.004697063550312745,0.5
strong_history,5,validation,tariff_16,tariff_19,MID,-0.023820284627551702,0.5
strong_history,5,validation,tariff_16,tariff_2,MID,0.02156499073709226,0.5
strong_history,5,validation,tariff_16,tariff_20,MID,0.08629255496998206,0.5
strong_history,5,validation,tariff_16,tariff_21,MID,0.08059862235260745,0.5
strong_history,5,validation,tariff_16,tariff_3,MID,0.06106443631572407,0.5
strong_history,5,validation,tariff_16,tariff_4,MID,0.03499590778287988,0.5
strong_history,5,validation,tariff_16,tariff_5,MID,0.04461129980739491,0.5
strong_history,5,validation,tariff_16,tariff_6,MID,0.05006561587969429,0.5
strong_history,5,validation,tariff_16,tariff_7,MID,0.007955533699359982,0.5
strong_history,5,validation,tariff_16,tariff_8,MID,0.47107771386591213,0.5
strong_history,5,validation,tariff_16,tariff_9,MID,0.17710301765048397,0.5
strong_history,5,validation,tariff_17,tariff_1,HIGH,0.03892655726916136,0.5
strong_history,5,validation,tariff_17,tariff_10,HIGH,0.10048833601992166,0.5
strong_history,5,validation,tariff_17,tariff_11,HIGH,0.08651043019215657,0.5
strong_history,5,validation,tariff_17,tariff_12,HIGH,0.021089553192856176,0.5
strong_history,5,validation,tariff_17,tariff_13,HIGH,0.03327981577643119,0.5
strong_history,5,validation,tariff_17,tariff_14,HIGH,0.011307743352264341,0.5
strong_history,5,validation,tariff_17,tariff_15,HIGH,-0.014053849767232278,0.5
strong_history,5,validation,tariff_17,tariff_16,HIGH,0.05050544184650182,0.5
strong_history,5,validation,tariff_17,tariff_17,HIGH,0.0,0.5
strong_history,5,validation,tariff_17,tariff_18,HIGH,0.07530334580876084,0.5
strong_history,5,validation,tariff_17,tariff_19,HIGH,0.03894628803522068,0.5
strong_history,5,validation,tariff_17,tariff_2,HIGH,-0.03242372634363671,0.5
strong_history,5,validation,tariff_17,tariff_20,HIGH,0.07161260439877654,0.5
strong_history,5,validation,tariff_17,tariff_21,HIGH,0.023750516575744486,0.5
strong_history,5,validation,tariff_17,tariff_3,HIGH,0.020663014993244702,0.5
strong_history,5,validation,tariff_17,tariff_4,HIGH,0.020447266660715523,0.5
strong_history,5,validation,tariff_17,tariff_5,HIGH,0.0533709133908472,0.5
strong_history,5,validation,tariff_17,tariff_6,HIGH,-0.009324264019663235,0.5
strong_history,5,validation,tariff_17,tariff_7,HIGH,0.06695341161967783,0.5
strong_history,5,validation,tariff_17,tariff_8,HIGH,0.015991138771935535,0.5
strong_history,5,validation,tariff_17,tariff_9,HIGH,-0.015041943035209546,0.5
strong_history,5,validation,tariff_17,tariff_1,LOW,0.022637973404429294,0.5
strong_history,5,validation,tariff_17,tariff_10,LOW,0.018841882304483526,0.5
strong_history,5,validation,tariff_17,tariff_11,LOW,0.07003266967244487,0.5
strong_history,5,validation,tariff_17,tariff_12,LOW,0.2682041678722991,0.5
strong_history,5,validation,tariff_17,tariff_13,LOW,0.17373350052522651,0.5
strong_history,5,validation,tariff_17,tariff_14,LOW,-0.017190302650815024,0.5
strong_history,5,validation,tariff_17,tariff_15,LOW,0.05294820499893244,0.5
strong_history,5,validation,tariff_17,tariff_16,LOW,0.11340513400522478,0.5
strong_history,5,validation,tariff_17,tariff_17,LOW,0.0,0.5
strong_history,5,validation,tariff_17,tariff_18,LOW,0.06958793586060379,0.5
strong_history,5,validation,tariff_17,tariff_19,LOW,0.04258351410553814,0.5
strong_history,5,validation,tariff_17,tariff_2,LOW,0.044803453457607105,0.5
strong_history,5,validation,tariff_17,tariff_20,LOW,0.06418973849557356,0.5
strong_history,5,validation,tariff_17,tariff_21,LOW,0.052472018426790376,0.5
strong_history,5,validation,tariff_17,tariff_3,LOW,0.02606022483845878,0.5
strong_history,5,validation,tariff_17,tariff_4,LOW,0.26941039619264373,0.5
strong_history,5,validation,tariff_17,tariff_5,LOW,0.07938554251760876,0.5
strong_history,5,validation,tariff_17,tariff_6,LOW,0.06944169942971018,0.5
strong_history,5,validation,tariff_17,tariff_7,LOW,0.010156198848459842,0.5
strong_history,5,validation,tariff_17,tariff_8,LOW,1.1673160486281282,0.5
strong_history,5,validation,tariff_17,tariff_9,LOW,0.6239388174016248,0.5
strong_history,5,validation,tariff_17,tariff_1,MID,-0.004041858653949794,0.5
strong_history,5,validation,tariff_17,tariff_10,MID,0.09362133588714654,0.5
strong_history,5,validation,tariff_17,tariff_11,MID,0.07312039205426739,0.5
strong_history,5,validation,tariff_17,tariff_12,MID,0.11864298331487011,0.5
strong_history,5,validation,tariff_17,tariff_13,MID,0.028107668706079638,0.5
strong_history,5,validation,tariff_17,tariff_14,MID,0.011066374074488676,0.5
strong_history,5,validation,tariff_17,tariff_15,MID,0.03846741319605947,0.5
strong_history,5,validation,tariff_17,tariff_16,MID,0.085457432256943,0.5
strong_history,5,validation,tariff_17,tariff_17,MID,0.0,0.5
strong_history,5,validation,tariff_17,tariff_18,MID,0.03672255100063628,0.5
strong_history,5,validation,tariff_17,tariff_19,MID,0.06727837710784165,0.5
strong_history,5,validation,tariff_17,tariff_2,MID,0.01244241002015572,0.5
strong_history,5,validation,tariff_17,tariff_20,MID,0.07255957761953567,0.5
strong_history,5,validation,tariff_17,tariff_21,MID,0.03730306314701543,0.5
strong_history,5,validation,tariff_17,tariff_3,MID,0.012015567400517825,0.5
strong_history,5,validation,tariff_17,tariff_4,MID,0.0913054362453506,0.5
strong_history,5,validation,tariff_17,tariff_5,MID,0.06287943274541163,0.5
strong_history,5,validation,tariff_17,tariff_6,MID,0.00836209143025892,0.5
strong_history,5,validation,tariff_17,tariff_7,MID,-0.008309538645685566,0.5
strong_history,5,validation,tariff_17,tariff_8,MID,0.5023240750633593,0.5
strong_history,5,validation,tariff_17,tariff_9,MID,0.12420230028724367,0.5
strong_history,5,validation,tariff_18,tariff_1,HIGH,0.048071358907774905,0.5
strong_history,5,validation,tariff_18,tariff_10,HIGH,0.025310130829119516,0.5
strong_history,5,validation,tariff_18,tariff_11,HIGH,0.08088842844296454,0.5
strong_history,5,validation,tariff_18,tariff_12,HIGH,-0.03208371526787932,0.5
strong_history,5,validation,tariff_18,tariff_13,HIGH,-0.017487360465303012,0.5
strong_history,5,validation,tariff_18,tariff_14,HIGH,0.005790716830307151,0.5
strong_history,5,validation,tariff_18,tariff_15,HIGH,0.06535077074306106,0.5
strong_history,5,validation,tariff_18,tariff_16,HIGH,0.03968954435175961,0.5
strong_history,5,validation,tariff_18,tariff_17,HIGH,0.06806569270176033,0.5
strong_history,5,validation,tariff_18,tariff_18,HIGH,0.0,0.5
strong_history,5,validation,tariff_18,tariff_19,HIGH,0.06301596577199337,0.5
strong_history,5,validation,tariff_18,tariff_2,HIGH,-0.010309956096852601,0.5
strong_history,5,validation,tariff_18,tariff_20,HIGH,0.04034531702912592,0.5
strong_history,5,validation,tariff_18,tariff_21,HIGH,0.017659826711134155,0.5
strong_history,5,validation,tariff_18,tariff_3,HIGH,0.017237798268678783,0.5
strong_history,5,validation,tariff_18,tariff_4,HIGH,-0.001921767102129891,0.5
strong_history,5,validation,tariff_18,tariff_5,HIGH,0.03325515798359331,0.5
strong_history,5,validation,tariff_18,tariff_6,HIGH,0.09344802987864403,0.5
strong_history,5,validation,tariff_18,tariff_7,HIGH,0.04325193976992771,0.5
strong_history,5,validation,tariff_18,tariff_8,HIGH,0.0054542174057359664,0.5
strong_history,5,validation,tariff_18,tariff_9,HIGH,0.077074610157331,0.5
strong_history,5,validation,tariff_18,tariff_1,LOW,0.04771683275458226,0.5
strong_history,5,validation,tariff_18,tariff_10,LOW,0.28174457094244737,0.5
strong_history,5,validation,tariff_18,tariff_11,LOW,0.31188548899364177,0.5
strong_history,5,validation,tariff_18,tariff_12,LOW,0.14573883558796785,0.5
strong_history,5,validation,tariff_18,tariff_13,LOW,0.291237129937797,0.5
strong_history,5,validation,tariff_18,tariff_14,LOW,-0.015925329206669364,0.5
strong_history,5,validation,tariff_18,tariff_15,LOW,-0.005429203325293466,0.5
strong_history,5,validation,tariff_18,tariff_16,LOW,0.0568505429173857,0.5
strong_history,5,validation,tariff_18,tariff_17,LOW,0.047085106788749706,0.5
strong_history,5,validation,tariff_18,tariff_18,LOW,0.0,0.5
strong_history,5,validation,tariff_18,tariff_19,LOW,0.06060279212558625,0.5
strong_history,5,validation,tariff_18,tariff_2,LOW,-0.03417916790806759,0.5
strong_history,5,validation,tariff_18,tariff_20,LOW,0.07054571457406558,0.5
strong_history,5,validation,tariff_18,tariff_21,LOW,0.059152490307420695,0.5
strong_history,5,validation,tariff_18,tariff_3,LOW,0.03449128997294986,0.5
strong_history,5,validation,tariff_18,tariff_4,LOW,0.21725168966660915,0.5
strong_history,5,validation,tariff_18,tariff_5,LOW,0.0659707248312285,0.5
strong_history,5,validation,tariff_18,tariff_6,LOW,0.0804772329514391,0.5
strong_history,5,validation,tariff_18,tariff_7,LOW,0.054210278810540885,0.5
strong_history,5,validation,tariff_18,tariff_8,LOW,1.2,0.5
strong_history,5,validation,tariff_18,tariff_9,LOW,0.8493185395911209,0.5
strong_history,5,validation,tariff_18,tariff_1,MID,-0.04313721102779405,0.5
strong_history,5,validation,tariff_18,tariff_10,MID,0.18876727351447742,0.5
strong_history,5,validation,tariff_18,tariff_11,MID,0.1073684458150351,0.5
strong_history,5,validation,tariff_18,tariff_12,MID,0.09464795517432215,0.5
strong_history,5,validation,tariff_18,tariff_13,MID,0.10889342227599955,0.5
strong_history,5,validation,tariff_18,tariff_14,MID,0.08559802322507684,0.5
strong_history,5,validation,tariff_18,tariff_15,MID,0.07321076257733633,0.5
strong_history,5,validation,tariff_18,tariff_16,MID,0.04576814828578789,0.5
strong_history,5,validation,tariff_18,tariff_17,MID,0.01936274430043757,0.5
strong_history,5,validation,tariff_18,tariff_18,MID,0.0,0.5
strong_history,5,validation,tariff_18,tariff_19,MID,0.01708721838365391,0.5
strong_history,5,validation,tariff_18,tariff_2,MID,-0.02082014808921807,0.5
strong_history,5,validation,tariff_18,tariff_20,MID,0.09823168608372623,0.5
strong_history,5,validation,tariff_18,tariff_21,MID,0.043793576437138874,0.5
strong_history,5,validation,tariff_18,tariff_3,MID,0.03233975856893134,0.5
strong_history,5,validation,tariff_18,tariff_4,MID,0.10687981211545473,0.5
strong_history,5,validation,tariff_18,tariff_5,MID,0.0799480253368072,0.5
strong_history,5,validation,tariff_18,tariff_6,MID,0.03578496631610967,0.5
strong_history,5,validation,tariff_18,tariff_7,MID,0.009173807502014188,0.5
strong_history,5,validation,tariff_18,tariff_8,MID,0.4783603755944091,0.5
strong_history,5,validation,tariff_18,tariff_9,MID,0.0724537659050588,0.5
strong_history,5,validation,tariff_19,tariff_1,HIGH,-0.007273291007981325,0.5
strong_history,5,validation,tariff_19,tariff_10,HIGH,-0.0002694897179488301,0.5
strong_history,5,validation,tariff_19,tariff_11,HIGH,0.10219365022953147,0.5
strong_history,5,validation,tariff_19,tariff_12,HIGH,0.016073577347089373,0.5
strong_history,5,validation,tariff_19,tariff_13,HIGH,-0.03855209080898429,0.5
strong_history,5,validation,tariff_19,tariff_14,HIGH,-0.009148315262753781,0.5
strong_history,5,validation,tariff_19,tariff_15,HIGH,0.023642719480874656,0.5
strong_history,5,validation,tariff_19,tariff_16,HIGH,0.07483138734647322,0.5
strong_history,5,validation,tariff_19,tariff_17,HIGH,0.02839591007043135,0.5
strong_history,5,validation,tariff_19,tariff_18,HIGH,0.00843172526106021,0.5
strong_history,5,validation,tariff_19,tariff_19,HIGH,0.0,0.5
strong_history,5,validation,tariff_19,tariff_2,HIGH,-0.01261688477770528,0.5
strong_history,5,validation,tariff_19,tariff_20,HIGH,0.1235460692718727,0.5
strong_history,5,validation,tariff_19,tariff_21,HIGH,0.048106531982009024,0.5
strong_history,5,validation,tariff_19,tariff_3,HIGH,0.029468763712516777,0.5
strong_history,5,validation,tariff_19,tariff_4,HIGH,-0.03950574877368115,0.5
strong_history,5,validation,tariff_19,tariff_5,HIGH,0.04267381040885055,0.5
strong_history,5,validation,tariff_19,tariff_6,HIGH,0.05350038828176689,0.5
strong_history,5,validation,tariff_19,tariff_7,HIGH,0.06630598275577662,0.5
strong_history,5,validation,tariff_19,tariff_8,HIGH,-0.3122102018462111,0.5
strong_history,5,validation,tariff_19,tariff_9,HIGH,-0.01030863950944095,0.5
strong_history,5,validation,tariff_19,tariff_1,LOW,-0.10218941759124789,0.5
strong_history,5,validation,tariff_19,tariff_10,LOW,0.16229143119761383,0.5
strong_history,5,validation,tariff_19,tariff_11,LOW,0.0028636366696200392,0.5
strong_history,5,validation,tariff_19,tariff_12,LOW,0.015459633739591867,0.5
strong_history,5,validation,tariff_19,tariff_13,LOW,0.6246237910756337,0.5
strong_history,5,validation,tariff_19,tariff_14,LOW,0.05677212313547311,0.5
strong_history,5,validation,tariff_19,tariff_15,LOW,0.06977529525360571,0.5
strong_history,5,validation,tariff_19,tariff_16,LOW,0.13375038421334942,0.5
strong_history,5,validation,tariff_19,tariff_17,LOW,0.07944836629178734,0.5
strong_history,5,validation,tariff_19,tariff_18,LOW,0.05461719296407412,0.5
strong_history,5,validation,tariff_19,tariff_19,LOW,0.0,0.5
strong_history,5,validation,tariff_19,tariff_2,LOW,0.0486293869652506,0.5
strong_history,5,validation,tariff_19,tariff_20,LOW,0.040983710132716206,0.5
strong_history,5,validation,tariff_19,tariff_21,LOW,0.14299865922791558,0.5
strong_history,5,validation,tariff_19,tariff_3,LOW,0.023162779670217973,0.5
strong_history,5,validation,tariff_19,tariff_4,LOW,0.21889548122957486,0.5
strong_history,5,validation,tariff_19,tariff_5,LOW,0.057631666331026295,0.5
strong_history,5,validation,tariff_19,tariff_6,LOW,-0.006321026893721986,0.5
strong_history,5,validation,tariff_19,tariff_7,LOW,0.05979112210734949,0.5
strong_history,5,validation,tariff_19,tariff_8,LOW,0.20659742630662664,0.5
strong_history,5,validation,tariff_19,tariff_9,LOW,0.5551796228037734,0.5
strong_history,5,validation,tariff_19,tariff_1,MID,0.020259789406576835,0.5
strong_history,5,validation,tariff_19,tariff_10,MID,0.09794599835231349,0.5
strong_history,5,validation,tariff_19,tariff_11,MID,0.04766743337858464,0.5
strong_history,5,validation,tariff_19,tariff_12,MID,-0.004308905946682557,0.5
strong_history,5,validation,tariff_19,tariff_13,MID,0.0581091506486296,0.5
strong_history,5,validation,tariff_19,tariff_14,MID,0.015501608246248327,0.5
strong_history,5,validation,tariff_19,tariff_15,MID,0.04142185231144955,0.5
strong_history,5,validation,tariff_19,tariff_16,MID,0.07851163480627552,0.5
strong_history,5,validation,tariff_19,tariff_17,MID,0.03493170211213167,0.5
strong_history,5,validation,tariff_19,tariff_18,MID,0.04358837375374219,0.5
strong_history,5,validation,tariff_19,tariff_19,MID,0.0,0.5
strong_history,5,validation,tariff_19,tariff_2,MID,-0.028704571171053392,0.5
strong_history,5,validation,tariff_19,tariff_20,MID,0.08966630297586933,0.5
strong_history,5,validation,tariff_19,tariff_21,MID,0.0637962933243667,0.5
strong_history,5,validation,tariff_19,tariff_3,MID,0.04607595136034928,0.5
strong_history,5,validation,tariff_19,tariff_4,MID,0.13985400426286204,0.5
strong_history,5,validation,tariff_19,tariff_5,MID,0.10042780422946909,0.5
strong_history,5,validation,tariff_19,tariff_6,MID,0.04595895181729545,0.5
strong_history,5,validation,tariff_19,tariff_7,MID,-0.014837036455338338,0.5
strong_history,5,validation,tariff_19,tariff_8,MID,0.4427006982733744,0.5
strong_history,5,validation,tariff_19,tariff_9,MID,0.1833895335476417,0.5
strong_history,5,validation,tariff_2,tariff_1,HIGH,0.017060030445090323,0.5
strong_history,5,validation,tariff_2,tariff_10,HIGH,0.050544835107636535,0.5
strong_history,5,validation,tariff_2,tariff_11,HIGH,0.01797392503118151,0.5
strong_history,5,validation,tariff_2,tariff_12,HIGH,0.06688958101836337,0.5
strong_history,5,validation,tariff_2,tariff_13,HIGH,0.02354014942467464,0.5
strong_history,5,validation,tariff_2,tariff_14,HIGH,0.0190750123086945,0.5
strong_history,5,validation,tariff_2,tariff_15,HIGH,-0.014613192618696126,0.5
strong_history,5,validation,tariff_2,tariff_16,HIGH,0.059115422668556586,0.5
strong_history,5,validation,tariff_2,tariff_17,HIGH,0.0650371333672727,0.5
strong_history,5,validation,tariff_2,tariff_18,HIGH,0.0894379891312892,0.5
strong_history,5,validation,tariff_2,tariff_19,HIGH,-0.02563285361107772,0.5
strong_history,5,validation,tariff_2,tariff_2,HIGH,0.0,0.5
strong_history,5,validation,tariff_2,tariff_20,HIGH,0.05410772041035081,0.5
strong_history,5,validation,tariff_2,tariff_21,HIGH,0.00782363797932649,0.5
strong_history,5,validation,tariff_2,tariff_3,HIGH,0.04879331375041765,0.5
strong_history,5,validation,tariff_2,tariff_4,HIGH,0.0744730223147407,0.5
strong_history,5,validation,tariff_2,tariff_5,HIGH,0.07591647292429254,0.5
strong_history,5,validation,tariff_2,tariff_6,HIGH,0.06021756658759745,0.5
strong_history,5,validation,tariff_2,tariff_7,HIGH,-0.005961591774724977,0.5
strong_history,5,validation,tariff_2,tariff_8,HIGH,0.0315744159359732,0.5
strong_history,5,validation,tariff_2,tariff_9,HIGH,0.009036998395904838,0.5
strong_history,5,validation,tariff_2,tariff_1,LOW,0.1152406561094104,0.5
strong_history,5,validation,tariff_2,tariff_10,LOW,0.25049621475867667,0.5
strong_history,5,validation,tariff_2,tariff_11,LOW,0.025878459539979002,0.5
strong_history,5,validation,tariff_2,tariff_12,LOW,-0.0120687316923084,0.5
strong_history,5,validation,tariff_2,tariff_13,LOW,0.9055422731056099,0.5
strong_history,5,validation,tariff_2,tariff_14,LOW,-0.022475032352854838,0.5
strong_history,5,validation,tariff_2,tariff_15,LOW,-0.01934937314845636,0.5
strong_history,5,validation,tariff_2,tariff_16,LOW,0.040794561561947856,0.5
strong_history,5,validation,tariff_2,tariff_17,LOW,0.06212181433624807,0.5
strong_history,5,validation,tariff_2,tariff_18,LOW,0.03168150347997392,0.5
strong_history,5,validation,tariff_2,tariff_19,LOW,0.012980884084806993,0.5
strong_history,5,validation,tariff_2,tariff_2,LOW,0.0,0.5
strong_history,5,validation,tariff_2,tariff_20,LOW,0.045866555246974486,0.5
strong_history,5,validation,tariff_2,tariff_21,LOW,0.3553336283065395,0.5
strong_history,5,validation,tariff_2,tariff_3,LOW,0.057086648061978135,0.5
strong_history,5,validation,tariff_2,tariff_4,LOW,0.13663180778363793,0.5
strong_history,5,validation,tariff_2,tariff_5,LOW,-0.014884563447335266,0.5
strong_history,5,validation,tariff_2,tariff_6,LOW,0.06701574476142924,0.5
strong_history,5,validation,tariff_2,tariff_7,LOW,-0.025414679059003326,0.5
strong_history,5,validation,tariff_2,tariff_8,LOW,0.3766132105356657,0.5
strong_history,5,validation,tariff_2,tariff_9,LOW,0.3953150856200166,0.5
strong_history,5,validation,tariff_2,tariff_1,MID,-0.049938658922826826,0.5
strong_history,5,validation,tariff_2,tariff_10,MID,0.038718395868250016,0.5
strong_history,5,validation,tariff_2,tariff_11,MID,0.05705860141353454,0.5
strong_history,5,validation,tariff_2,tariff_12,MID,0.031461296253779414,0.5
strong_history,5,validation,tariff_2,tariff_13,MID,0.04064284349341952,0.5
strong_history,5,validation,tariff_2,tariff_14,MID,0.016318560844060935,0.5
strong_history,5,validation,tariff_2,tariff_15,MID,0.027899007917714262,0.5
strong_history,5,validation,tariff_2,tariff_16,MID,0.03548425456587865,0.5
strong_history,5,validation,tariff_2,tariff_17,MID,0.04359661488003406,0.5
strong_history,5,validation,tariff_2,tariff_18,MID,0.043477687182372216,0.5
strong_history,5,validation,tariff_2,tariff_19,MID,0.0247619217485932,0.5
strong_history,5,validation,tariff_2,tariff_2,MID,0.0,0.5
strong_history,5,validation,tariff_2,tariff_20,MID,0.033207177897704734,0.5
strong_history,5,validation,tariff_2,tariff_21,MID,0.019445610890573728,0.5
strong_history,5,validation,tariff_2,tariff_3,MID,0.008931395854048087,0.5
strong_history,5,validation,tariff_2,tariff_4,MID,0.15230081739386883,0.5
strong_history,5,validation,tariff_2,tariff_5,MID,0.038050323786430536,0.5
strong_history,5,validation,tariff_2,tariff_6,MID,0.020585253992383513,0.5
strong_history,5,validation,tariff_2,tariff_7,MID,0.01310557249485723,0.5
strong_history,5,validation,tariff_2,tariff_8,MID,0.29801352558195937,0.5
strong_history,5,validation,tariff_2,tariff_9,MID,0.09371105751803922,0.5
strong_history,5,validation,tariff_20,tariff_1,HIGH,-0.04925343275482795,0.5
strong_history,5,validation,tariff_20,tariff_10,HIGH,0.051863133703735895,0.5
strong_history,5,validation,tariff_20,tariff_11,HIGH,0.0265792405182242,0.5
strong_history,5,validation,tariff_20,tariff_12,HIGH,0.04810628108705878,0.5
strong_history,5,validation,tariff_20,tariff_13,HIGH,0.005526840329034877,0.5
strong_history,5,validation,tariff_20,tariff_14,HIGH,0.03833813302820922,0.5
strong_history,5,validation,tariff_20,tariff_15,HIGH,0.05272733662330931,0.5
strong_history,5,validation,tariff_20,tariff_16,HIGH,0.07161320933731542,0.5
strong_history,5,validation,tariff_20,tariff_17,HIGH,-0.018066239714141806,0.5
strong_history,5,validation,tariff_20,tariff_18,HIGH,0.021615014391419662,0.5
strong_history,5,validation,tariff_20,tariff_19,HIGH,0.03279737208171466,0.5
strong_history,5,validation,tariff_20,tariff_2,HIGH,-0.00890987446200198,0.5
strong_history,5,validation,tariff_20,tariff_20,HIGH,0.0,0.5
strong_history,5,validation,tariff_20,tariff_21,HIGH,0.023453448527888242,0.5
strong_history,5,validation,tariff_20,tariff_3,HIGH,0.08080665106381818,0.5
strong_history,5,validation,tariff_20,tariff_4,HIGH,0.027595182669956662,0.5
strong_history,5,validation,tariff_20,tariff_5,HIGH,0.061969842180816165,0.5
strong_history,5,validation,tariff_20,tariff_6,HIGH,0.020394102610279637,0.5
strong_history,5,validation,tariff_20,tariff_7,HIGH,0.05731498045079661,0.5
strong_history,5,validation,tariff_20,tariff_8,HIGH,-0.03546222172702598,0.5
strong_history,5,validation,tariff_20,tariff_9,HIGH,-0.003930976697876232,0.5
strong_history,5,validation,tariff_20,tariff_1,LOW,0.18033140939770154,0.5
strong_history,5,validation,tariff_20,tariff_10,LOW,0.38749680261483194,0.5
strong_history,5,validation,tariff_20,tariff_11,LOW,-0.018681613601732656,0.5
strong_history,5,validation,tariff_20,tariff_12,LOW,-0.030745251120176863,0.5
strong_history,5,validation,tariff_20,tariff_13,LOW,1.0621061512598378,0.5
strong_history,5,validation,tariff_20,tariff_14,LOW,0.01979724183077508,0.5
strong_history,5,validation,tariff_20,tariff_15,LOW,-0.011153698685787757,0.5
strong_history,5,validation,tariff_20,tariff_16,LOW,-0.029802525029441453,0.5
strong_history,5,validation,tariff_20,tariff_17,LOW,0.05305964090943279,0.5
strong_history,5,validation,tariff_20,tariff_18,LOW,0.05128771477604389,0.5
strong_history,5,validation,tariff_20,tariff_19,LOW,0.03530513466303685,0.5
strong_history,5,validation,tariff_20,tariff_2,LOW,-0.012677600789371624,0.5
strong_history,5,validation,tariff_20,tariff_20,LOW,0.0,0.5
strong_history,5,validation,tariff_20,tariff_21,LOW,0.014085347195517326,0.5
strong_history,5,validation,tariff_20,tariff_3,LOW,0.08014568757048195,0.5
strong_history,5,validation,tariff_20,tariff_4,LOW,-0.15776925787109347,0.5
strong_history,5,validation,tariff_20,tariff_5,LOW,0.026850986253259046,0.5
strong_history,5,validation,tariff_20,tariff_6,LOW,0.052007557454041106,0.5
strong_history,5,validation,tariff_20,tariff_7,LOW,0.025789270161223666,0.5
strong_history,5,validation,tariff_20,tariff_8,LOW,0.6607055870101641,0.5
strong_history,5,validation,tariff_20,tariff_9,LOW,0.15354083295600462,0.5
strong_history,5,validation,tariff_20,tariff_1,MID,-0.04479419855133544,0.5
strong_history,5,validation,tariff_20,tariff_10,MID,0.07902609265764858,0.5
strong_history,5,validation,tariff_20,tariff_11,MID,0.03039551071148698,0.5
strong_history,5,validation,tariff_20,tariff_12,MID,0.08797969835523788,0.5
strong_history,5,validation,tariff_20,tariff_13,MID,-0.006449647528266477,0.5
strong_history,5,validation,tariff_20,tariff_14,MID,-0.0007052138110841544,0.5
strong_history,5,validation,tariff_20,tariff_15,MID,0.04313079569645847,0.5
strong_history,5,validation,tariff_20,tariff_16,MID,0.05954684991945937,0.5
strong_history,5,validation,tariff_20,tariff_17,MID,0.04869388618886352,0.5
strong_history,5,validation,tariff_20,tariff_18,MID,0.038487788495549013,0.5
strong_history,5,validation,tariff_20,tariff_19,MID,0.12265870873362666,0.5
strong_history,5,validation,tariff_20,tariff_2,MID,0.00033598438486159496,0.5
strong_history,5,validation,tariff_20,tariff_20,MID,0.0,0.5
strong_history,5,validation,tariff_20,tariff_21,MID,0.0751903891334468,0.5
strong_history,5,validation,tariff_20,tariff_3,MID,-0.0020109658430539842,0.5
strong_history,5,validation,tariff_20,tariff_4,MID,-0.013400896453229977,0.5
strong_history,5,validation,tariff_20,tariff_5,MID,0.009018801954522305,0.5
strong_history,5,validation,tariff_20,tariff_6,MID,0.012484383984501832,0.5
strong_history,5,validation,tariff_20,tariff_7,MID,0.07549284767672187,0.5
strong_history,5,validation,tariff_20,tariff_8,MID,0.39750161098966497,0.5
strong_history,5,validation,tariff_20,tariff_9,MID,0.10320508799438669,0.5
strong_history,5,validation,tariff_21,tariff_1,HIGH,0.033048064988615386,0.5
strong_history,5,validation,tariff_21,tariff_10,HIGH,-0.0006024101136429018,0.5
strong_history,5,validation,tariff_21,tariff_11,HIGH,0.02029904840652717,0.5
strong_history,5,validation,tariff_21,tariff_12,HIGH,0.057053521335613616,0.5
strong_history,5,validation,tariff_21,tariff_13,HIGH,0.008144033681868626,0.5
strong_history,5,validation,tariff_21,tariff_14,HIGH,0.028406908593051915,0.5
strong_history,5,validation,tariff_21,tariff_15,HIGH,0.030630742926715106,0.5
strong_history,5,validation,tariff_21,tariff_16,HIGH,0.01680045179869804,0.5
strong_history,5,validation,tariff_21,tariff_17,HIGH,0.0072121198039948285,0.5
strong_history,5,validation,tariff_21,tariff_18,HIGH,-0.013001250732202672,0.5
strong_history,5,validation,tariff_21,tariff_19,HIGH,0.07031889545626208,0.5
strong_history,5,validation,tariff_21,tariff_2,HIGH,-0.005797973157139908,0.5
strong_history,5,validation,tariff_21,tariff_20,HIGH,0.0882335426200676,0.5
strong_history,5,validation,tariff_21,tariff_21,HIGH,0.0,0.5
strong_history,5,validation,tariff_21,tariff_3,HIGH,0.08863789867294294,0.5
strong_history,5,validation,tariff_21,tariff_4,HIGH,0.00987381542890945,0.5
strong_history,5,validation,tariff_21,tariff_5,HIGH,0.03668190815846962,0.5
strong_history,5,validation,tariff_21,tariff_6,HIGH,0.0030431726904604807,0.5
strong_history,5,validation,tariff_21,tariff_7,HIGH,-0.03199862123731861,0.5
strong_history,5,validation,tariff_21,tariff_8,HIGH,0.02632567696463086,0.5
strong_history,5,validation,tariff_21,tariff_9,HIGH,0.06276941631077725,0.5
strong_history,5,validation,tariff_21,tariff_1,LOW,-0.019695203118312538,0.5
