family,world,split,tariff_plan_code_from,tariff_plan_code_to,arpu_segment,arpu_change_pct,conversion_rate
strong_history,2,validation,tariff_5,tariff_17,HIGH,0.008575691966301792,0.5
strong_history,2,validation,tariff_5,tariff_18,HIGH,0.023308552737997597,0.5
strong_history,2,validation,tariff_5,tariff_19,HIGH,0.03797144726561628,0.5
strong_history,2,validation,tariff_5,tariff_2,HIGH,-0.005332314977411915,0.5
strong_history,2,validation,tariff_5,tariff_20,HIGH,0.002190419142330274,0.5
strong_history,2,validation,tariff_5,tariff_21,HIGH,0.03754468542331789,0.5
strong_history,2,validation,tariff_5,tariff_3,HIGH,-0.008939871516674247,0.5
strong_history,2,validation,tariff_5,tariff_4,HIGH,-0.13427837746222815,0.5
strong_history,2,validation,tariff_5,tariff_5,HIGH,0.0,0.5
strong_history,2,validation,tariff_5,tariff_6,HIGH,0.02248748848987014,0.5
strong_history,2,validation,tariff_5,tariff_7,HIGH,0.055045879878381436,0.5
strong_history,2,validation,tariff_5,tariff_8,HIGH,0.08356076404141208,0.5
strong_history,2,validation,tariff_5,tariff_9,HIGH,-0.0012025957880622655,0.5
strong_history,2,validation,tariff_5,tariff_1,LOW,0.013576595203955742,0.5
strong_history,2,validation,tariff_5,tariff_10,LOW,0.12560673343565407,0.5
strong_history,2,validation,tariff_5,tariff_11,LOW,-0.0845502757454193,0.5
strong_history,2,validation,tariff_5,tariff_12,LOW,-0.08133188171482328,0.5
strong_history,2,validation,tariff_5,tariff_13,LOW,0.7253488753257736,0.5
strong_history,2,validation,tariff_5,tariff_14,LOW,0.07430986807567456,0.5
strong_history,2,validation,tariff_5,tariff_15,LOW,0.01625351881409937,0.5
strong_history,2,validation,tariff_5,tariff_16,LOW,0.033863081734499555,0.5
strong_history,2,validation,tariff_5,tariff_17,LOW,0.05782836837516049,0.5
strong_history,2,validation,tariff_5,tariff_18,LOW,0.05805056314798213,0.5
strong_history,2,validation,tariff_5,tariff_19,LOW,0.07348077712698564,0.5
strong_history,2,validation,tariff_5,tariff_2,LOW,0.03424050959443211,0.5
strong_history,2,validation,tariff_5,tariff_20,LOW,-0.010159181942505802,0.5
strong_history,2,validation,tariff_5,tariff_21,LOW,0.013683858517325238,0.5
strong_history,2,validation,tariff_5,tariff_3,LOW,-0.0008118903465205579,0.5
strong_history,2,validation,tariff_5,tariff_4,LOW,0.30677777294579467,0.5
strong_history,2,validation,tariff_5,tariff_5,LOW,0.0,0.5
strong_history,2,validation,tariff_5,tariff_6,LOW,0.0322316906067421,0.5
strong_history,2,validation,tariff_5,tariff_7,LOW,0.03605272537218497,0.5
strong_history,2,validation,tariff_5,tariff_8,LOW,0.19932549349149098,0.5
strong_history,2,validation,tariff_5,tariff_9,LOW,0.17467836367177542,0.5
strong_history,2,validation,tariff_5,tariff_1,MID,0.0011151968118195028,0.5
strong_history,2,validation,tariff_5,tariff_10,MID,-0.053678834481557844,0.5
strong_history,2,validation,tariff_5,tariff_11,MID,0.018282587173084546,0.5
strong_history,2,validation,tariff_5,tariff_12,MID,0.030723608049606988,0.5
strong_history,2,validation,tariff_5,tariff_13,MID,-0.02186822943538491,0.5
strong_history,2,validation,tariff_5,tariff_14,MID,0.028974299302870255,0.5
strong_history,2,validation,tariff_5,tariff_15,MID,0.014886988083033084,0.5
strong_history,2,validation,tariff_5,tariff_16,MID,0.04673083597279275,0.5
strong_history,2,validation,tariff_5,tariff_17,MID,-0.006970027486211519,0.5
strong_history,2,validation,tariff_5,tariff_18,MID,0.0955428422691744,0.5
strong_history,2,validation,tariff_5,tariff_19,MID,0.10349811919724519,0.5
strong_history,2,validation,tariff_5,tariff_2,MID,-0.018542198590989167,0.5
strong_history,2,validation,tariff_5,tariff_20,MID,-0.030485465326988623,0.5
strong_history,2,validation,tariff_5,tariff_21,MID,-0.000690677429205382,0.5
strong_history,2,validation,tariff_5,tariff_3,MID,0.04541666501519013,0.5
strong_history,2,validation,tariff_5,tariff_4,MID,0.1833936879052552,0.5
strong_history,2,validation,tariff_5,tariff_5,MID,0.0,0.5
strong_history,2,validation,tariff_5,tariff_6,MID,-0.0060951748814549005,0.5
strong_history,2,validation,tariff_5,tariff_7,MID,0.06354251695486819,0.5
strong_history,2,validation,tariff_5,tariff_8,MID,-0.011731954168464023,0.5
strong_history,2,validation,tariff_5,tariff_9,MID,-0.011545005833363792,0.5
strong_history,2,validation,tariff_6,tariff_1,HIGH,-0.01638025888776692,0.5
strong_history,2,validation,tariff_6,tariff_10,HIGH,-0.14720710845152127,0.5
strong_history,2,validation,tariff_6,tariff_11,HIGH,0.08871957121423527,0.5
strong_history,2,validation,tariff_6,tariff_12,HIGH,0.01644969710282207,0.5
strong_history,2,validation,tariff_6,tariff_13,HIGH,-0.04112101295512233,0.5
strong_history,2,validation,tariff_6,tariff_14,HIGH,0.0964028490946175,0.5
strong_history,2,validation,tariff_6,tariff_15,HIGH,0.0536097106630876,0.5
strong_history,2,validation,tariff_6,tariff_16,HIGH,0.06542973168696081,0.5
strong_history,2,validation,tariff_6,tariff_17,HIGH,0.07906794589562127,0.5
strong_history,2,validation,tariff_6,tariff_18,HIGH,0.0635250433369992,0.5
strong_history,2,validation,tariff_6,tariff_19,HIGH,0.057340515018933266,0.5
strong_history,2,validation,tariff_6,tariff_2,HIGH,0.0022755987970874934,0.5
strong_history,2,validation,tariff_6,tariff_20,HIGH,-0.028098891831287772,0.5
strong_history,2,validation,tariff_6,tariff_21,HIGH,0.04615646512036038,0.5
strong_history,2,validation,tariff_6,tariff_3,HIGH,0.006663973433583836,0.5
strong_history,2,validation,tariff_6,tariff_4,HIGH,-0.10384641986937784,0.5
strong_history,2,validation,tariff_6,tariff_5,HIGH,0.10426086507535719,0.5
strong_history,2,validation,tariff_6,tariff_6,HIGH,0.0,0.5
strong_history,2,validation,tariff_6,tariff_7,HIGH,0.07421061964041731,0.5
strong_history,2,validation,tariff_6,tariff_8,HIGH,0.018219253632160724,0.5
strong_history,2,validation,tariff_6,tariff_9,HIGH,0.04462092819284995,0.5
strong_history,2,validation,tariff_6,tariff_1,LOW,0.19401726713438472,0.5
strong_history,2,validation,tariff_6,tariff_10,LOW,0.042090133737106884,0.5
strong_history,2,validation,tariff_6,tariff_11,LOW,0.07769796377501692,0.5
strong_history,2,validation,tariff_6,tariff_12,LOW,0.044517258626824166,0.5
strong_history,2,validation,tariff_6,tariff_13,LOW,0.8136439327246956,0.5
strong_history,2,validation,tariff_6,tariff_14,LOW,0.08192933552052367,0.5
strong_history,2,validation,tariff_6,tariff_15,LOW,-0.012503616621081619,0.5
strong_history,2,validation,tariff_6,tariff_16,LOW,0.07765298915799214,0.5
strong_history,2,validation,tariff_6,tariff_17,LOW,0.03906313305627577,0.5
strong_history,2,validation,tariff_6,tariff_18,LOW,-0.005632120660688224,0.5
strong_history,2,validation,tariff_6,tariff_19,LOW,0.03984610662109108,0.5
strong_history,2,validation,tariff_6,tariff_2,LOW,-0.015053942040453131,0.5
strong_history,2,validation,tariff_6,tariff_20,LOW,0.03673137585286601,0.5
strong_history,2,validation,tariff_6,tariff_21,LOW,0.05135791539247123,0.5
strong_history,2,validation,tariff_6,tariff_3,LOW,0.00895904876429468,0.5
strong_history,2,validation,tariff_6,tariff_4,LOW,0.6213072591072635,0.5
strong_history,2,validation,tariff_6,tariff_5,LOW,0.06926397833988467,0.5
strong_history,2,validation,tariff_6,tariff_6,LOW,0.0,0.5
strong_history,2,validation,tariff_6,tariff_7,LOW,0.05870726710891005,0.5
strong_history,2,validation,tariff_6,tariff_8,LOW,0.2467493099941926,0.5
strong_history,2,validation,tariff_6,tariff_9,LOW,0.17359727119964535,0.5
strong_history,2,validation,tariff_6,tariff_1,MID,-0.06147165678968579,0.5
strong_history,2,validation,tariff_6,tariff_10,MID,0.1103465181516744,0.5
strong_history,2,validation,tariff_6,tariff_11,MID,0.21091473251235207,0.5
strong_history,2,validation,tariff_6,tariff_12,MID,0.02530202793536271,0.5
strong_history,2,validation,tariff_6,tariff_13,MID,-0.1828145410285865,0.5
strong_history,2,validation,tariff_6,tariff_14,MID,0.0406646206047027,0.5
strong_history,2,validation,tariff_6,tariff_15,MID,-0.010923575128382225,0.5
strong_history,2,validation,tariff_6,tariff_16,MID,0.0954789898770019,0.5
strong_history,2,validation,tariff_6,tariff_17,MID,-0.021508216710588147,0.5
strong_history,2,validation,tariff_6,tariff_18,MID,-0.04578680968467,0.5
strong_history,2,validation,tariff_6,tariff_19,MID,0.004590128928268274,0.5
strong_history,2,validation,tariff_6,tariff_2,MID,-0.004111107725744533,0.5
strong_history,2,validation,tariff_6,tariff_20,MID,-0.02475046033654952,0.5
strong_history,2,validation,tariff_6,tariff_21,MID,-0.022488749518802382,0.5
strong_history,2,validation,tariff_6,tariff_3,MID,-0.04245261928686285,0.5
strong_history,2,validation,tariff_6,tariff_4,MID,0.06111332608758906,0.5
strong_history,2,validation,tariff_6,tariff_5,MID,-0.006004014978248255,0.5
strong_history,2,validation,tariff_6,tariff_6,MID,0.0,0.5
strong_history,2,validation,tariff_6,tariff_7,MID,0.00720636146734022,0.5
strong_history,2,validation,tariff_6,tariff_8,MID,0.08434078410984319,0.5
strong_history,2,validation,tariff_6,tariff_9,MID,0.02107364185275554,0.5
strong_history,2,validation,tariff_7,tariff_1,HIGH,-0.0886910320101111,0.5
strong_history,2,validation,tariff_7,tariff_10,HIGH,-0.11244092022212324,0.5
strong_history,2,validation,tariff_7,tariff_11,HIGH,-0.014724823830124491,0.5
strong_history,2,validation,tariff_7,tariff_12,HIGH,-0.008232648515632532,0.5
strong_history,2,validation,tariff_7,tariff_13,HIGH,-0.028076890521505908,0.5
strong_history,2,validation,tariff_7,tariff_14,HIGH,0.03284670111978325,0.5
strong_history,2,validation,tariff_7,tariff_15,HIGH,-0.05239849706130391,0.5
strong_history,2,validation,tariff_7,tariff_16,HIGH,0.03486375612876317,0.5
strong_history,2,validation,tariff_7,tariff_17,HIGH,0.019333763820888573,0.5
strong_history,2,validation,tariff_7,tariff_18,HIGH,-0.0227736953098054,0.5
strong_history,2,validation,tariff_7,tariff_19,HIGH,-0.015714159836101024,0.5
strong_history,2,validation,tariff_7,tariff_2,HIGH,-0.07670508290824846,0.5
strong_history,2,validation,tariff_7,tariff_20,HIGH,-0.018557543640656995,0.5
strong_history,2,validation,tariff_7,tariff_21,HIGH,0.03417964130496811,0.5
strong_history,2,validation,tariff_7,tariff_3,HIGH,0.022047134680887395,0.5
strong_history,2,validation,tariff_7,tariff_4,HIGH,-0.12489920926777887,0.5
strong_history,2,validation,tariff_7,tariff_5,HIGH,0.005818901662536222,0.5
strong_history,2,validation,tariff_7,tariff_6,HIGH,-0.0028955557727905162,0.5
strong_history,2,validation,tariff_7,tariff_7,HIGH,0.0,0.5
strong_history,2,validation,tariff_7,tariff_8,HIGH,-0.12316852017371663,0.5
strong_history,2,validation,tariff_7,tariff_9,HIGH,0.011023663996297162,0.5
strong_history,2,validation,tariff_7,tariff_1,LOW,0.08776696166093592,0.5
strong_history,2,validation,tariff_7,tariff_10,LOW,0.15295741705027482,0.5
strong_history,2,validation,tariff_7,tariff_11,LOW,0.007379562845675508,0.5
strong_history,2,validation,tariff_7,tariff_12,LOW,0.3197474440579536,0.5
strong_history,2,validation,tariff_7,tariff_13,LOW,0.27494910644207465,0.5
strong_history,2,validation,tariff_7,tariff_14,LOW,0.05977284111678546,0.5
strong_history,2,validation,tariff_7,tariff_15,LOW,0.03946498065842381,0.5
strong_history,2,validation,tariff_7,tariff_16,LOW,0.0480159355527672,0.5
strong_history,2,validation,tariff_7,tariff_17,LOW,0.035318579198485564,0.5
strong_history,2,validation,tariff_7,tariff_18,LOW,0.019567442709425314,0.5
strong_history,2,validation,tariff_7,tariff_19,LOW,0.04230175282979623,0.5
strong_history,2,validation,tariff_7,tariff_2,LOW,-0.022337987231141485,0.5
strong_history,2,validation,tariff_7,tariff_20,LOW,0.0004638128262620129,0.5
strong_history,2,validation,tariff_7,tariff_21,LOW,-0.036748711835646874,0.5
strong_history,2,validation,tariff_7,tariff_3,LOW,-0.029549530023229718,0.5
strong_history,2,validation,tariff_7,tariff_4,LOW,0.1801736475934099,0.5
strong_history,2,validation,tariff_7,tariff_5,LOW,0.011444083189841282,0.5
strong_history,2,validation,tariff_7,tariff_6,LOW,0.022462452096538913,0.5
strong_history,2,validation,tariff_7,tariff_7,LOW,0.0,0.5
strong_history,2,validation,tariff_7,tariff_8,LOW,0.05586062496735667,0.5
strong_history,2,validation,tariff_7,tariff_9,LOW,0.9153705540762076,0.5
strong_history,2,validation,tariff_7,tariff_1,MID,-0.04062996559642371,0.5
strong_history,2,validation,tariff_7,tariff_10,MID,0.018718136346365884,0.5
strong_history,2,validation,tariff_7,tariff_11,MID,0.09107128368784036,0.5
strong_history,2,validation,tariff_7,tariff_12,MID,0.0656882350460797,0.5
strong_history,2,validation,tariff_7,tariff_13,MID,-0.04534998800907604,0.5
strong_history,2,validation,tariff_7,tariff_14,MID,0.02307430476044318,0.5
strong_history,2,validation,tariff_7,tariff_15,MID,0.032209995252934574,0.5
strong_history,2,validation,tariff_7,tariff_16,MID,0.05017478800298668,0.5
strong_history,2,validation,tariff_7,tariff_17,MID,0.04093119175828107,0.5
strong_history,2,validation,tariff_7,tariff_18,MID,-0.0282171854736028,0.5
strong_history,2,validation,tariff_7,tariff_19,MID,0.06687415693345809,0.5
strong_history,2,validation,tariff_7,tariff_2,MID,-0.028956179683645094,0.5
strong_history,2,validation,tariff_7,tariff_20,MID,-0.046689363987539256,0.5
strong_history,2,validation,tariff_7,tariff_21,MID,-0.007548153440663619,0.5
strong_history,2,validation,tariff_7,tariff_3,MID,0.02938619334889605,0.5
strong_history,2,validation,tariff_7,tariff_4,MID,0.192697628065674,0.5
strong_history,2,validation,tariff_7,tariff_5,MID,0.022562929482034026,0.5
strong_history,2,validation,tariff_7,tariff_6,MID,0.03098113769927232,0.5
strong_history,2,validation,tariff_7,tariff_7,MID,0.0,0.5
strong_history,2,validation,tariff_7,tariff_8,MID,0.008093701788704069,0.5
strong_history,2,validation,tariff_7,tariff_9,MID,0.011762290279226012,0.5
strong_history,2,validation,tariff_8,tariff_1,HIGH,0.007968499711958659,0.5
strong_history,2,validation,tariff_8,tariff_10,HIGH,0.022767951594272258,0.5
strong_history,2,validation,tariff_8,tariff_11,HIGH,0.06448928568573958,0.5
strong_history,2,validation,tariff_8,tariff_12,HIGH,0.014034428583751021,0.5
strong_history,2,validation,tariff_8,tariff_13,HIGH,-0.0227019416424713,0.5
strong_history,2,validation,tariff_8,tariff_14,HIGH,0.10943450880494993,0.5
strong_history,2,validation,tariff_8,tariff_15,HIGH,0.002231140601252801,0.5
strong_history,2,validation,tariff_8,tariff_16,HIGH,0.16112442234243923,0.5
strong_history,2,validation,tariff_8,tariff_17,HIGH,0.006930868869057055,0.5
strong_history,2,validation,tariff_8,tariff_18,HIGH,0.022301339138766463,0.5
strong_history,2,validation,tariff_8,tariff_19,HIGH,0.06683129616844431,0.5
strong_history,2,validation,tariff_8,tariff_2,HIGH,-0.023382078964530564,0.5
strong_history,2,validation,tariff_8,tariff_20,HIGH,-0.005345135615314498,0.5
strong_history,2,validation,tariff_8,tariff_21,HIGH,0.04675466897303152,0.5
strong_history,2,validation,tariff_8,tariff_3,HIGH,0.012422832934978915,0.5
strong_history,2,validation,tariff_8,tariff_4,HIGH,-0.056700369140272384,0.5
strong_history,2,validation,tariff_8,tariff_5,HIGH,0.032790823560862735,0.5
strong_history,2,validation,tariff_8,tariff_6,HIGH,0.06634376696502434,0.5
strong_history,2,validation,tariff_8,tariff_7,HIGH,0.003820348745070444,0.5
strong_history,2,validation,tariff_8,tariff_8,HIGH,0.0,0.5
strong_history,2,validation,tariff_8,tariff_9,HIGH,0.051959602162629945,0.5
strong_history,2,validation,tariff_8,tariff_1,LOW,0.09494537126723136,0.5
strong_history,2,validation,tariff_8,tariff_10,LOW,0.20176890426763122,0.5
strong_history,2,validation,tariff_8,tariff_11,LOW,0.21877623256157316,0.5
strong_history,2,validation,tariff_8,tariff_12,LOW,0.014397673659076281,0.5
strong_history,2,validation,tariff_8,tariff_13,LOW,0.29631898075826707,0.5
strong_history,2,validation,tariff_8,tariff_14,LOW,0.04324908475181901,0.5
strong_history,2,validation,tariff_8,tariff_15,LOW,0.022554366084251348,0.5
strong_history,2,validation,tariff_8,tariff_16,LOW,0.03930127926949173,0.5
strong_history,2,validation,tariff_8,tariff_17,LOW,0.044549929268853934,0.5
strong_history,2,validation,tariff_8,tariff_18,LOW,-0.012645842737990201,0.5
strong_history,2,validation,tariff_8,tariff_19,LOW,0.07487839307556134,0.5
strong_history,2,validation,tariff_8,tariff_2,LOW,-0.03410734133084811,0.5
strong_history,2,validation,tariff_8,tariff_20,LOW,0.01985151007960234,0.5
strong_history,2,validation,tariff_8,tariff_21,LOW,0.16173267732332436,0.5
strong_history,2,validation,tariff_8,tariff_3,LOW,0.05522036693818312,0.5
strong_history,2,validation,tariff_8,tariff_4,LOW,0.28043972451219856,0.5
strong_history,2,validation,tariff_8,tariff_5,LOW,0.09151515113885708,0.5
strong_history,2,validation,tariff_8,tariff_6,LOW,-0.013111823541296096,0.5
strong_history,2,validation,tariff_8,tariff_7,LOW,0.04228358289774563,0.5
strong_history,2,validation,tariff_8,tariff_8,LOW,0.0,0.5
strong_history,2,validation,tariff_8,tariff_9,LOW,1.0098952191494068,0.5
strong_history,2,validation,tariff_8,tariff_1,MID,-0.08464282242343388,0.5
strong_history,2,validation,tariff_8,tariff_10,MID,0.2170396633458745,0.5
strong_history,2,validation,tariff_8,tariff_11,MID,0.07346361700339886,0.5
strong_history,2,validation,tariff_8,tariff_12,MID,0.039778571314239786,0.5
strong_history,2,validation,tariff_8,tariff_13,MID,-0.02147879564947824,0.5
strong_history,2,validation,tariff_8,tariff_14,MID,0.05710239214729134,0.5
strong_history,2,validation,tariff_8,tariff_15,MID,-0.0905160967074421,0.5
strong_history,2,validation,tariff_8,tariff_16,MID,-0.023084965576911157,0.5
strong_history,2,validation,tariff_8,tariff_17,MID,-0.017257336877910708,0.5
strong_history,2,validation,tariff_8,tariff_18,MID,0.06556907815586324,0.5
strong_history,2,validation,tariff_8,tariff_19,MID,0.06783596155874032,0.5
strong_history,2,validation,tariff_8,tariff_2,MID,-0.03634781271050566,0.5
strong_history,2,validation,tariff_8,tariff_20,MID,0.0298612563556907,0.5
strong_history,2,validation,tariff_8,tariff_21,MID,0.026340433373333666,0.5
strong_history,2,validation,tariff_8,tariff_3,MID,0.0025018044808808766,0.5
strong_history,2,validation,tariff_8,tariff_4,MID,-0.08338812261667633,0.5
strong_history,2,validation,tariff_8,tariff_5,MID,-0.004667530769399408,0.5
strong_history,2,validation,tariff_8,tariff_6,MID,-0.025410290189247606,0.5
strong_history,2,validation,tariff_8,tariff_7,MID,-0.015223556541414869,0.5
strong_history,2,validation,tariff_8,tariff_8,MID,0.0,0.5
strong_history,2,validation,tariff_8,tariff_9,MID,0.03447015618057865,0.5
strong_history,2,validation,tariff_9,tariff_1,HIGH,-0.15100627506429912,0.5
strong_history,2,validation,tariff_9,tariff_10,HIGH,-0.11298391039470945,0.5
strong_history,2,validation,tariff_9,tariff_11,HIGH,0.183771283980855,0.5
strong_history,2,validation,tariff_9,tariff_12,HIGH,0.0026283013893732138,0.5
strong_history,2,validation,tariff_9,tariff_13,HIGH,-0.10528878699032898,0.5
strong_history,2,validation,tariff_9,tariff_14,HIGH,-0.02512929101337296,0.5
strong_history,2,validation,tariff_9,tariff_15,HIGH,-0.03587230620799348,0.5
strong_history,2,validation,tariff_9,tariff_16,HIGH,0.03724075976988646,0.5
strong_history,2,validation,tariff_9,tariff_17,HIGH,0.021701351173615026,0.5
strong_history,2,validation,tariff_9,tariff_18,HIGH,0.032847812492210415,0.5
strong_history,2,validation,tariff_9,tariff_19,HIGH,0.02781520501454665,0.5
strong_history,2,validation,tariff_9,tariff_2,HIGH,-0.03625853422210329,0.5
strong_history,2,validation,tariff_9,tariff_20,HIGH,-0.022498721156559282,0.5
strong_history,2,validation,tariff_9,tariff_21,HIGH,-0.016255820185806076,0.5
strong_history,2,validation,tariff_9,tariff_3,HIGH,0.0038189406244478856,0.5
strong_history,2,validation,tariff_9,tariff_4,HIGH,-0.004071556286389102,0.5
strong_history,2,validation,tariff_9,tariff_5,HIGH,0.033271603452197616,0.5
strong_history,2,validation,tariff_9,tariff_6,HIGH,-0.03181127536137725,0.5
strong_history,2,validation,tariff_9,tariff_7,HIGH,0.029297201408031128,0.5
strong_history,2,validation,tariff_9,tariff_8,HIGH,-0.05127714397083254,0.5
strong_history,2,validation,tariff_9,tariff_9,HIGH,0.0,0.5
strong_history,2,validation,tariff_9,tariff_1,LOW,0.06052167777830284,0.5
strong_history,2,validation,tariff_9,tariff_10,LOW,0.039358112355731764,0.5
strong_history,2,validation,tariff_9,tariff_11,LOW,0.1746068983450378,0.5
strong_history,2,validation,tariff_9,tariff_12,LOW,-0.0018333752285032427,0.5
strong_history,2,validation,tariff_9,tariff_13,LOW,0.47659984263993405,0.5
strong_history,2,validation,tariff_9,tariff_14,LOW,0.08051423943158223,0.5
strong_history,2,validation,tariff_9,tariff_15,LOW,-0.01988516521565037,0.5
strong_history,2,validation,tariff_9,tariff_16,LOW,0.053056101698973956,0.5
strong_history,2,validation,tariff_9,tariff_17,LOW,0.0581341309001187,0.5
strong_history,2,validation,tariff_9,tariff_18,LOW,0.0395902083339009,0.5
strong_history,2,validation,tariff_9,tariff_19,LOW,0.028817782638340613,0.5
strong_history,2,validation,tariff_9,tariff_2,LOW,0.056823106574026686,0.5
strong_history,2,validation,tariff_9,tariff_20,LOW,0.08984185940338216,0.5
strong_history,2,validation,tariff_9,tariff_21,LOW,-0.022472248250550116,0.5
strong_history,2,validation,tariff_9,tariff_3,LOW,-0.005264884340467639,0.5
strong_history,2,validation,tariff_9,tariff_4,LOW,0.15012337070697204,0.5
strong_history,2,validation,tariff_9,tariff_5,LOW,0.05009946345677506,0.5
strong_history,2,validation,tariff_9,tariff_6,LOW,-0.0011084690696341881,0.5
strong_history,2,validation,tariff_9,tariff_7,LOW,0.05239013411268169,0.5
strong_history,2,validation,tariff_9,tariff_8,LOW,0.7668624571904734,0.5
strong_history,2,validation,tariff_9,tariff_9,LOW,0.0,0.5
strong_history,2,validation,tariff_9,tariff_1,MID,-0.09027404874442176,0.5
strong_history,2,validation,tariff_9,tariff_10,MID,0.059639862912507204,0.5
strong_history,2,validation,tariff_9,tariff_11,MID,0.032060384755593904,0.5
strong_history,2,validation,tariff_9,tariff_12,MID,-0.017774295543082616,0.5
strong_history,2,validation,tariff_9,tariff_13,MID,0.1596022689197507,0.5
strong_history,2,validation,tariff_9,tariff_14,MID,0.06673664999522737,0.5
strong_history,2,validation,tariff_9,tariff_15,MID,-0.016765639835766726,0.5
strong_history,2,validation,tariff_9,tariff_16,MID,0.08954262832651613,0.5
strong_history,2,validation,tariff_9,tariff_17,MID,0.07648369533097515,0.5
strong_history,2,validation,tariff_9,tariff_18,MID,-0.006530812659530438,0.5
strong_history,2,validation,tariff_9,tariff_19,MID,0.03254455118954087,0.5
strong_history,2,validation,tariff_9,tariff_2,MID,-0.0042139387708703055,0.5
strong_history,2,validation,tariff_9,tariff_20,MID,-0.016356504589477416,0.5
strong_history,2,validation,tariff_9,tariff_21,MID,-0.03227133016592968,0.5
strong_history,2,validation,tariff_9,tariff_3,MID,0.06020900050861373,0.5
strong_history,2,validation,tariff_9,tariff_4,MID,0.21299186451229707,0.5
strong_history,2,validation,tariff_9,tariff_5,MID,0.07482360077691592,0.5
strong_history,2,validation,tariff_9,tariff_6,MID,0.06272927710466521,0.5
strong_history,2,validation,tariff_9,tariff_7,MID,0.018644132454065186,0.5
strong_history,2,validation,tariff_9,tariff_8,MID,0.28086237317458074,0.5
strong_history,2,validation,tariff_9,tariff_9,MID,0.0,0.5
strong_history,3,validation,tariff_1,tariff_1,HIGH,0.0,0.5
strong_history,3,validation,tariff_1,tariff_10,HIGH,0.08077556641180098,0.5
strong_history,3,validation,tariff_1,tariff_11,HIGH,0.07671063159083504,0.5
strong_history,3,validation,tariff_1,tariff_12,HIGH,0.06907729954231893,0.5
strong_history,3,validation,tariff_1,tariff_13,HIGH,-0.14250645044659271,0.5
strong_history,3,validation,tariff_1,tariff_14,HIGH,0.053336356359358024,0.5
strong_history,3,validation,tariff_1,tariff_15,HIGH,0.04838046344413464,0.5
strong_history,3,validation,tariff_1,tariff_16,HIGH,0.0004563311818226931,0.5
strong_history,3,validation,tariff_1,tariff_17,HIGH,0.03768627129040793,0.5
strong_history,3,validation,tariff_1,tariff_18,HIGH,0.09512478117488439,0.5
strong_history,3,validation,tariff_1,tariff_19,HIGH,-0.014543339374881843,0.5
strong_history,3,validation,tariff_1,tariff_2,HIGH,0.02947314733640499,0.5
strong_history,3,validation,tariff_1,tariff_20,HIGH,0.06388052877174476,0.5
strong_history,3,validation,tariff_1,tariff_21,HIGH,0.026242814736494605,0.5
strong_history,3,validation,tariff_1,tariff_3,HIGH,0.11400275582036612,0.5
strong_history,3,validation,tariff_1,tariff_4,HIGH,0.016855148314017354,0.5
strong_history,3,validation,tariff_1,tariff_5,HIGH,0.041790457381497836,0.5
strong_history,3,validation,tariff_1,tariff_6,HIGH,0.018609219248698877,0.5
strong_history,3,validation,tariff_1,tariff_7,HIGH,0.13840520064051542,0.5
strong_history,3,validation,tariff_1,tariff_8,HIGH,-0.17316594321863032,0.5
strong_history,3,validation,tariff_1,tariff_9,HIGH,0.022968442409865605,0.5
strong_history,3,validation,tariff_1,tariff_1,LOW,0.0,0.5
strong_history,3,validation,tariff_1,tariff_10,LOW,0.2605440013185662,0.5
strong_history,3,validation,tariff_1,tariff_11,LOW,0.001445862455290145,0.5
strong_history,3,validation,tariff_1,tariff_12,LOW,0.00241647124956468,0.5
strong_history,3,validation,tariff_1,tariff_13,LOW,0.4805142178466478,0.5
strong_history,3,validation,tariff_1,tariff_14,LOW,0.0063143273115668,0.5
strong_history,3,validation,tariff_1,tariff_15,LOW,0.06265796908033985,0.5
strong_history,3,validation,tariff_1,tariff_16,LOW,0.007339814461473559,0.5
strong_history,3,validation,tariff_1,tariff_17,LOW,0.028171205530543243,0.5
strong_history,3,validation,tariff_1,tariff_18,LOW,-0.03689034148779156,0.5
strong_history,3,validation,tariff_1,tariff_19,LOW,-0.0024592530232556012,0.5
strong_history,3,validation,tariff_1,tariff_2,LOW,0.046485288620343276,0.5
strong_history,3,validation,tariff_1,tariff_20,LOW,0.03849819901703098,0.5
strong_history,3,validation,tariff_1,tariff_21,LOW,0.09377822303595873,0.5
strong_history,3,validation,tariff_1,tariff_3,LOW,-0.04504791728627459,0.5
strong_history,3,validation,tariff_1,tariff_4,LOW,0.6329473735325755,0.5
strong_history,3,validation,tariff_1,tariff_5,LOW,0.0400476627707731,0.5
strong_history,3,validation,tariff_1,tariff_6,LOW,-0.07441534086517063,0.5
strong_history,3,validation,tariff_1,tariff_7,LOW,0.08287141349359933,0.5
strong_history,3,validation,tariff_1,tariff_8,LOW,0.9580736604773028,0.5
strong_history,3,validation,tariff_1,tariff_9,LOW,1.2,0.5
strong_history,3,validation,tariff_1,tariff_1,MID,0.0,0.5
strong_history,3,validation,tariff_1,tariff_10,MID,0.18989769960989328,0.5
strong_history,3,validation,tariff_1,tariff_11,MID,0.08495663540949136,0.5
strong_history,3,validation,tariff_1,tariff_12,MID,0.03886398245150521,0.5
strong_history,3,validation,tariff_1,tariff_13,MID,0.15611490346054233,0.5
strong_history,3,validation,tariff_1,tariff_14,MID,-0.009914396705510222,0.5
strong_history,3,validation,tariff_1,tariff_15,MID,0.05766065987015852,0.5
